agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
Alex Watson,Active Client,12,Dayle Mckeithan,KFC3SHRZ7IJ2,,4584.73,Single,Integon Ind Corp,Commercial Auto,2018-12-19,2019-12-19,Maria Patton,Bobby Smith & Petra Leach,cosimo@aol.com,,Bobby Smith,Winston Salem,Commercial,(336) 448-9049,2412 Sink St,NC,27107-3423,1979-06-11,,,,
Alex Watson,Active Client,12,Lurlene Raynes,M883FCW1P15B,,652,Single,Underwriting,General Liability,2018-08-15,2019-08-15,Loren Buckley,Carol Simon & Dora Horne,jsbach@sbcglobal.net,,Carol Simon,Winston Salem,Commercial,(336) 448-9049,2412 Sink St,NC,27107-3423,1979-06-11,,,,
Alex Watson,Active Client,12,Alton Shute,GKLL9H5R78FM,,14487,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-07-01,2019-07-01,Kory Vazquez,larry mcfadden & Katie Case,mjewell@optonline.net,,larry mcfadden,Greensboro,Commercial,(336) 458-0826,826 N Elm St Ste 200,NC,27401-1502,1964-08-18,,,,
Alex Watson,Active Client,12,Vasiliki Stiefel,XI9JMAJZJKR9,,938,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2019-01-01,2020-01-01,Rupert Petty,Matthew Coleman & Jude Jackson,bwcarty@hotmail.com,,Matthew Coleman,Winston Salem,Commercial,(336) 462-4443,1147 Silas Creek Pkwy,NC,27127-5627,1964-08-18,,,,
Alex Watson,Active Client,12,Ignacio Lewellen,S6N7IRH5VOE0,,669,Single,Nationwide Mut Fire Ins Co_Copy,General Liability,2018-09-18,2019-09-18,Darcy Brown,Melissa Johnson & Walter Norman,ianbuck@yahoo.ca,,Melissa Johnson,King,Commercial,(336) 462-6975,P.O. BOX 1631,NC,27021-1631,1964-08-18,,,,
Alex Watson,Active Client,12,Brice Delatorre,DSND624RYE4U,,1126,Single,General Ins Co of America,Business Owners,2018-12-04,2019-12-04,Fay Herring,Richard Combs & Shelby Davies,nichoj@sbcglobal.net,,Richard Combs,Winston Salem,Commercial,(336) 462-7674,921 Kirkridge Ln,NC,27107-2484,1992-05-04,,,,
Alex Watson,Active Client,12,Leonardo Setser,AGXV9YYW3WDR,,1776.71,Single,Integon Ind Corp,Commercial Auto,2018-12-01,2019-12-01,Kelvin Ramirez,Danial Galett & Odis Mcguire,bahwi@mac.com,,Danial Galett,LEXINGTON,Commercial,(336) 508-1222,800 HUNT RD,NC,27292,1992-05-04,,,,
Alex Watson,Active Client,12,Colene Dinapoli,YP53Q4NW9ZNG,,752.68,Single,Nationwide Ins Co Of Amer,Commercial Auto,2018-10-07,2019-10-07,Dwain Reid,David Duncan & Benny Rice,nanop@mac.com,,David Duncan,Winston Salem,Commercial,(336) 528-7027,5095 Layla Ct,NC,27105-9806,1992-05-04,,,,
Alex Watson,Active Client,12,Shara Sayer,RRFUCODRVNXU,,912,Single,Nationwide Ins Co Of Amer,Commercial Auto,2018-06-12,2019-06-12,Evan Larsen,Esmeralda Perez & Gilda York,osaru@msn.com,,Esmeralda Perez,Winston Salem,Commercial,(336) 588-9633,2105 Fiddlers Ct Apt D,NC,27107-6327,1992-05-04,,,,
Alex Watson,Active Client,12,Mica Maly,NVS8PQ0BH4TA,,912,Single,Nationwide Ins Co Of Amer,Commercial Auto,2018-06-12,2019-06-12,Reba Moses,Christy Spencer & Tom Rocha,sacraver@icloud.com,,Christy Spencer,Winston Salem,Commercial,(336) 588-9633,2105 Fiddlers Ct Apt D,NC,27107-6327,1992-05-04,,,,
Alex Watson,Active Client,12,Roy Dries,2A49HQ4L64KL,,400,Single,Nationwide Agribusiness Ins Co,Commercial Umbrella,2018-02-24,2019-02-24,Althea Crane,Chris Jones & Bob Liu,stewwy@yahoo.ca,,Chris Jones,Belews Creek,Commercial,(336) 595-4215,4811 Brinkley Rd,NC,27009-9727,1992-05-04,,,,
Alex Watson,Active Client,12,Quinton Spece,FMUC7PEAJ0MD,,100,Single,Nationwide Mut Ins Co,Bond,2018-07-19,2019-07-19,Beau Hoffman,Cassandra not known & Latoya Fisher,tbmaddux@me.com,,Cassandra not known,,Commercial,(336) 624-5931,,,,1976-11-04,,,,
Alex Watson,Active Client,6,Lucius Mease,X7NMLUA8K80G,,429,Single,Ohio Cas Ins Co,Commercial Inland Marine,2019-02-19,2019-08-19,Darwin Miranda,MAGARET PARISH & Louie Hayden,wildixon@verizon.net,,MAGARET PARISH,Winston Salem,Commercial,(336) 624-9484,206 Millers Creek Dr Ste Abc,NC,27127,1976-11-04,,,,
Alex Watson,Active Client,12,Irvin Cline,C8R9YJL5KUXI,,1759,Single,Nationwide Prop & Cas Ins Co,Business Owners,2018-08-06,2019-08-06,Shana Glenn,Mark McKenzie & Santo Cox,tbusch@yahoo.com,,Mark McKenzie,Oak Ridge,Commercial,(336) 643-8984,1692 Nc Highway 68 N Ste J,NC,27310-9500,1988-01-18,,,,
Alex Watson,Active Client,12,Annalisa Rendon,HJ4R86QA1IJM,,3964,Package,Nationwide Mut Fire Ins Co,Commercial Package,2018-07-12,2019-07-12,Marty Rhodes,Brandon Griggs & Gena Mcclure,cgcra@att.net,,Brandon Griggs,Winston Salem,Commercial,(336) 655-4951,353 Jonestown Rd #322,NC,27104-4620,1988-01-18,,,,
Alex Watson,Active Client,12,Emmaline Ceja,FVUV5KVE33FZ,,3964,Package,Nationwide Mut Fire Ins Co_Copy,Commercial Package,2018-07-12,2019-07-12,Evelyn Cannon,Alvin Flowers & Eddie Berg,oechslin@hotmail.com,,Alvin Flowers,Winston Salem,Commercial,(336) 655-4951,353 Jonestown Rd #322,NC,27104-4620,1988-01-18,,,,
Alex Watson,Active Client,12,Fransisca Mach,M4DCTZC1AZMA,,3778,Package,Nationwide Mut Ins Co,Commercial Package,2018-07-17,2019-07-17,Sam Sims,Bob Rivenbark & Hunter Hampton,gordonjcp@gmail.com,,Bob Rivenbark,Pfafftown,Commercial,(336) 679-2481,P.O. BOX 118,NC,27040-0118,1990-08-10,,,,
Alex Watson,Active Client,12,Carlos Ericsson,OJ998MAKB99M,,744,Single,Nationwide Mut Fire Ins Co,Commercial Auto,2018-06-22,2019-06-22,Velma Glover,MICHAEL HUGHES & Myron Farmer,rwelty@yahoo.com,,MICHAEL HUGHES,Winston Salem,Commercial,(336) 682-5863,300 S Liberty St Ste 125,NC,27101-5278,1981-06-29,,,,
Alex Watson,Active Client,12,Hoyt Pressler,YVP2WF65HVSC,,26085,Package,Nationwide Mut Ins Co,Commercial Package,2018-06-21,2019-06-21,Jerome Parks,DAVID MCHUGH & Trevor Pugh,wsnyder@att.net,,DAVID MCHUGH,Winston Salem,Commercial,(336) 692-0982,200 Cedar Lake Trl,NC,27104-3441,1981-06-29,,,,
Alex Watson,Active Client,12,Alayna Meekins,OZ8G34E7W88B,,550,Single,Nationwide Mut Fire Ins Co,Business Owners,2018-07-13,2019-07-13,Geneva Banks,Susan Tilley & Flora Massey,esasaki@att.net,,Susan Tilley,Lewisville,Commercial,(336) 716-7493,P.O. BOX 533,NC,27023-0533,1990-08-10,,,,
Alex Watson,Active Client,12,Cindi Paschall,Y12OA0H7A6WF,,1670,Single,Nationwide Mut Ins Co,Business Owners,2018-05-23,2019-05-23,Deanna Li,MARGARET GALL & Nona Short,gavinls@outlook.com,,MARGARET GALL,Winston Salem,Commercial,(336) 722-1138,P.O. BOX 24982,NC,27114-4982,1997-05-22,,,,
Alex Watson,Active Client,12,Tennille Brinkerhoff,OLQNOOK0T3VR,,1010,Single,Nationwide Mut Ins Co,Business Owners,2018-08-01,2019-08-01,Junior Kane,DIONISIO HERNANDEZ & Matt Joseph,seano@me.com,,DIONISIO HERNANDEZ,Winston-salem,Commercial,(336) 722-7130,1533 W 1st St,NC,27104-4318,1976-09-27,,,,
Alex Watson,Active Client,12,Crista Manuel,U68J9ORXG643,,1145,Single,Nationwide Mut Fire Ins Co,Commercial Auto,2018-04-15,2019-04-15,Jerry Vega,KARENA TATE & Lessie Moon,zeitlin@sbcglobal.net,,KARENA TATE,Winston Salem,Commercial,(336) 722-8624,1300 E 5th St,NC,27101,1976-09-27,,,,
Alex Watson,Active Client,12,Justine Hockenberry,GNADK5DQ3H5U,,1145,Single,Nationwide Mut Fire Ins Co_Copy,Commercial Auto,2018-04-15,2019-04-15,Tami Ellison,DERRYL CAVIN & Coleen Rojas,jmcnamara@msn.com,,DERRYL CAVIN,Winston Salem,Commercial,(336) 722-8624,1300 E 5th St,NC,27101,1995-09-15,,,,
Alex Watson,Active Client,12,Felicidad Krahn,BPZCOUCMSO0A,,1145,Single,Nationwide Mut Fire Ins Co_Copy,Commercial Auto,2018-04-15,2019-04-15,Molly Eaton,CLIFFORD JARRELL & Tyree Mccall,denton@hotmail.com,,CLIFFORD JARRELL,Winston Salem,Commercial,(336) 722-8624,1300 E 5th St,NC,27101,1973-05-03,,,,
Alex Watson,Active Client,12,Anita Vanderbilt,1HNQ3Q7C26P0,,3324,Package,Nationwide Mut Ins Co,Commercial Package,2018-07-16,2019-07-16,Gordon Carey,JOSEPH DULL & Karen Hoover,pajas@aol.com,,JOSEPH DULL,Winston Salem,Commercial,(336) 723-8597,8 E Devonshire St,NC,27127-3033,1973-05-03,,,,
Alex Watson,Active Client,6,Zaida Densmore,GFICOM0LBU2U,,361.22,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-15,2019-03-15,Cliff Alvarez,Catalina Hernandez Carrillo & Ed Harrell,rfoley@gmail.com,,Catalina Hernandez Carrillo,Winston Salem,Commercial,(336) 724-1000,2615 Bitting Rd,NC,27104-4103,1973-05-03,,,,
Alex Watson,Active Client,12,Weston Ellinger,B9K3N7255NQH,,4768,Package,Nationwide Mut Ins Co,Commercial Package,2018-03-30,2019-03-30,Jan Hensley,Casey Beckman & Carole Coffey,lstein@live.com,,Casey Beckman,Winston Salem,Commercial,(336) 724-1000,2615 Bitting Rd,NC,27104-4103,1973-05-03,,,,
Alex Watson,Active Client,12,Isabell Nourse,TW396VTKC7M2,,5286,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2019-03-30,2020-03-30,Cara Mccoy,GABRIEL CRUZ & Jean Dixon,jdray@comcast.net,,GABRIEL CRUZ,Winston Salem,Commercial,(336) 724-1000,2615 Bitting Rd,NC,27104-4103,1946-09-04,,,,
Alex Watson,Active Client,12,Karly Curran,4JHFCPFWZOU5,,1961,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-11-26,2019-11-26,Harley Kerr,ADRIANA ESTRADA & Rich Ayala,linuxhack@gmail.com,,ADRIANA ESTRADA,Winston Salem,Commercial,(336) 724-1721,2700 Boulder Park Ct,NC,27101-4776,1946-09-04,,,,
Alex Watson,Active Client,12,Galina Donelan,O36GF6V1GAME,,63894,Package,Nationwide Mut Ins Co,Commercial Package,2018-03-30,2019-03-30,Todd Mckee,Med Solutions Compounding Pharmacy Inc & Noel Ramos,konst@yahoo.com,,Med Solutions Compounding Pharmacy Inc,Winston Salem,Commercial,(336) 724-7439,801 N Broad St,NC,27101-1221,1946-09-04,,,,
Alex Watson,Active Client,12,Elly Paolucci,HYHGR4OZYAKP,,64494,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-03-30,2019-03-30,Sherri Austin,George Laroussini & Wendi Ibarra,rnelson@yahoo.com,,George Laroussini,Winston Salem,Commercial,(336) 724-7439,801 N Broad St,NC,27101-1221,1946-09-04,,,,
Alex Watson,Active Client,12,Deandre Prude,U360SIOGXNUN,,64782,Package,Underwriting,Commercial Package,2018-03-30,2019-03-30,Lacy Gibson,John Ridderhof & Mara Strong,kludge@live.com,,John Ridderhof,Winston Salem,Commercial,(336) 724-7439,801 N Broad St,NC,27101-1221,1946-09-04,,,,
Alex Watson,Active Client,12,Mercedes Borda,2H2Y8CFV3YB3,,1208,Package,Nationwide Mut Ins Co,Commercial Package,2018-04-18,2019-04-18,Wyatt Holland,Melissa Fain & Norris Reyes,wiseb@hotmail.com,,Melissa Fain,Winston Salem,Commercial,(336) 724-7687,123 Oakwood Dr,NC,27103-1903,1946-09-04,,,,
Alex Watson,Active Client,12,Matilde Ingraham,M08V910EN2RD,,100,Single,Liberty Mut Ins Co,General Liability,2018-10-29,2019-10-29,Kris Owen,Georgette Golden & Truman Boone,singh@comcast.net,,Georgette Golden,Winston Salem,Commercial,(336) 734-8889,154 Southview Dr,NC,27127,1980-07-23,,,,
Alex Watson,Active Client,12,Marquita Muldowney,K210ZQW2HK7M,,1532,Single,Ohio Security Ins Co,General Liability,2018-11-01,2019-11-01,Luann Summers,Robert Cornwell & Blair Burgess,rfisher@me.com,,Robert Cornwell,Winston Salem,Commercial,(336) 734-8889,154 Southview Dr,NC,27127,1980-07-23,,,,
Alex Watson,Active Client,12,Rosette Lucia,68PDO9WS1EP1,,7218,Single,Ohio Security Ins Co,Worker's Compensation,2018-11-01,2019-11-01,Opal Orozco,Mary Ellis & Mickey Pierce,kildjean@yahoo.ca,,Mary Ellis,Winston Salem,Commercial,(336) 734-8889,154 Southview Dr,NC,27127,1980-07-23,,,,
Alex Watson,Active Client,12,Vivienne Rulison,PPO9119F0G4S,,7495,Package,Nationwide Mut Ins Co,Commercial Package,2018-07-07,2019-07-07,Bobbi Moore,Tommie Gambill & Elsie Conley,parrt@optonline.net,,Tommie Gambill,Winston Salem,Commercial,(336) 744-0425,104 Progress Ct,NC,27106-3298,1980-07-23,,,,
Alex Watson,Active Client,12,Rosalee Gilford,4SAQSFE6GZ11,,4460,Package,Nationwide Mut Fire Ins Co_Copy,Commercial Package,2018-11-15,2019-11-15,Lola Yu,Doris Boyles & Laurel Watts,cgcra@gmail.com,,Doris Boyles,Winston Salem,Commercial,(336) 744-0520,125 Thornbury Ridge Ct,NC,27106-6361,1992-05-20,,,,
Alex Watson,Active Client,12,Alfredo Condit,4SSDMIEWKVQW,,7594,Package,Nationwide Mut Ins Co,Commercial Package,2018-11-15,2019-11-15,Jesus Chase,Rita Langevin & Samuel Beard,lamprecht@gmail.com,,Rita Langevin,Winston Salem,Commercial,(336) 744-0520 Ext.23225,125 Thornbury Ridge Ct,NC,27106-6361,1992-05-20,,,,
Alex Watson,Active Client,12,Phil Chico,8VNKU7PTDTVS,,19913,Package,Nationwide Mut Ins Co,Commercial Package,2018-03-14,2019-03-14,Beulah Osborne,Robert Alexander & Wilma Murray,pthomsen@icloud.com,,Robert Alexander,Winston Salem,Commercial,(336) 749-1615,1381 Peters Creek Pkwy,NC,27103-4571,1989-11-12,,,,
Alex Watson,Active Client,12,Brandie Placencia,ZIZBZOSRBFPT,,25064.89,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2019-03-14,2020-03-14,Selma Arnold,Bobby Sizemore & Gerard Leach,ajlitt@comcast.net,,Bobby Sizemore,Winston Salem,Commercial,(336) 749-1615,1381 Peters Creek Pkwy,NC,27103-4571,1989-11-12,,,,
Alex Watson,Active Client,12,Sol Birney,MVUGIR57EZUM,,2217.76,Single,Nationwide Agribusiness Ins Co_Copy,Commercial Auto,2018-12-04,2019-12-04,Clint Garza,Elizabeth Faust & Vonda Carlson,emcleod@mac.com,,Elizabeth Faust,Tobaccoville,Commercial,(336) 758-3322,1105 Smith Farm Rd,NC,27050-9158,1993-10-03,,,,
Alex Watson,Active Client,12,Yee Ribble,P9UGUE2OIQED,,650,Single,Nationwide Mut Ins Co,Business Owners,2018-04-29,2019-04-29,Simone Sharp,Nina Sturdivant & Freda Perry,sartak@aol.com,,Nina Sturdivant,Winston Salem,Commercial,(336) 760-2581,1508 Boxthorne Ln,NC,27106-4467,1966-04-16,,,,
Alex Watson,Active Client,12,Carmella Landers,LBNMDU9XZ6Y2,,5922,Package,Nationwide Mut Ins Co,Commercial Package,2018-10-01,2019-10-01,Leslie Prince,Foy Hege & Ethel Estes,rogerspl@optonline.net,,Foy Hege,Winston Salem,Commercial,(336) 760-3210,3813 Forrestgate Dr,NC,27103-2930,1966-04-16,,,,
Alex Watson,Active Client,12,Jared Roan,JSENTIFCUYXW,,4764,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-10-01,2019-10-01,Jaime Meadows,Inez White & Wiley Riddle,dodong@comcast.net,,Inez White,Winston Salem,Commercial,(336) 760-3210,3813 Forrestgate Dr,NC,27103-2930,1992-05-20,,,,
Alex Watson,Active Client,12,Victorina Ebert,HWHXK6H0SOBQ,,25564,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-10-19,2019-10-19,Lisa Palmer,Victoria Taylor & Agnes Nunez,campware@yahoo.com,,Victoria Taylor,Winston Salem,Commercial,(336) 760-4978,602 S Stratford Rd,NC,27103-1727,1992-05-20,,,,
Alex Watson,Active Client,12,Emiko Lobo,EK3AJGMEH5WA,,1936,Single,Nationwide Mut Ins Co,Business Owners,2018-06-16,2019-06-16,Kent Weber,Louise West & Daphne Freeman,dkeeler@att.net,,Louise West,Winston Salem,Commercial,(336) 760-8100,P.O. BOX 25088,NC,27114-5088,1960-03-11,,,,
Alex Watson,Active Client,12,Xavier Hughes,WO91XLN7KX4E,,63075,Package,Nationwide Mut Ins Co,Commercial Package,2018-08-09,2019-08-09,Kenny Raymond,Vergie Proctor & Beryl Bonilla,jbearp@hotmail.com,,Vergie Proctor,Winston Salem,Commercial,(336) 761-8572 Ext.0012,2701 Boulder Park Ct,NC,27101-4776,1960-03-11,,,,
Alex Watson,Active Client,12,Aubrey Loder,KRPL4V42QLJZ,,63187,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-08-09,2019-08-09,Dustin Lowe,Frances Pershing & Mervin Hunter,sopwith@gmail.com,,Frances Pershing,Winston Salem,Commercial,(336) 761-8572 Ext.0012,2701 Boulder Park Ct,NC,27101-4776,1980-07-11,,,,
Alex Watson,Active Client,12,Dayle Mckeithan,08PA0K0WYCJB,,17477.5,Single,Lloyd's of London,Errors and Omissions,2018-10-20,2019-10-20,Maggie Gilbert,William Desanctis & Rowena Doyle,quinn@hotmail.com,,William Desanctis,Winston Salem,Commercial,(336) 761-8572 Ext.0012,2701 Boulder Park Ct,NC,27101-4776,1980-07-11,,,,
Alex Watson,Active Client,12,Lurlene Raynes,FXINLHU0RAKK,,65384.5,Single,Great Amer E&S Ins Co,General Liability,2018-10-20,2019-10-20,Deann Greer,Zelda Burton & Alyson Jensen,kostas@verizon.net,,Zelda Burton,Winston Salem,Commercial,(336) 761-8572 Ext.0012,2701 Boulder Park Ct,NC,27101-4776,1980-07-11,,,,
Alex Watson,Active Client,12,Alton Shute,ZWOLHIXK6IY0,,27229.7,Single,Great Amer E&S Ins Co,Excess Liability,2018-10-20,2019-10-20,Dirk Newton,Charles Bryant & Karyn Nolan,treeves@verizon.net,,Charles Bryant,Winston Salem,Commercial,(336) 761-8572 Ext.0012,2701 Boulder Park Ct,NC,27101-4776,1980-07-11,,,,
Alex Watson,Active Client,12,Vasiliki Stiefel,QJ3GDM8VMRS7,,8578,Single,Nationwide Gen Ins Co,Commercial Auto,2018-05-27,2019-05-27,Korey Romero,Willie Medlock & Michel Flores,aprakash@sbcglobal.net,,Willie Medlock,Clemmons,Commercial,(336) 764-5850,10436 N Nc Hwy 150,NC,27012-6863,1980-07-11,,,,
Alex Watson,Active Client,12,Ignacio Lewellen,5UW8L8GU18XW,,8578,Single,Nationwide Gen Ins Co,Commercial Auto,2018-05-27,2019-05-27,Adrian Roy,Charles Jones & Darin Finley,nasarius@msn.com,,Charles Jones,Clemmons,Commercial,(336) 764-5850,10436 N Nc Hwy 150,NC,27012-6863,1980-07-11,,,,
Alex Watson,Active Client,12,Brice Delatorre,JL73I1LBLJP9,,9265,Single,Nationwide Gen Ins Co_Copy,Commercial Auto,2018-05-27,2019-05-27,Erwin Barker,Robert Kinzer & Bonita Simmons,privcan@sbcglobal.net,,Robert Kinzer,Clemmons,Commercial,(336) 764-5850,10436 N Nc Hwy 150,NC,27012-6863,1980-07-11,,,,
Alex Watson,Active Client,12,Leonardo Setser,EY44KGRVKVSR,,9265,Single,Nationwide Gen Ins Co_Copy,Commercial Auto,2018-05-27,2019-05-27,Delmer Byrd,Opal Miller & Dee Tucker,engelen@optonline.net,,Opal Miller,Clemmons,Commercial,(336) 764-5850,10436 N Nc Hwy 150,NC,27012-6863,1980-07-11,,,,
Alex Watson,Active Client,12,Colene Dinapoli,9049V1F7GU7F,,1626,Single,Nationwide Mut Fire Ins Co,Commercial Auto,2018-03-10,2019-03-10,Kenton Curtis,Gloria Brunson & Theo English,bader@yahoo.com,,Gloria Brunson,Lexington,Commercial,(336) 764-8164,1000 Enterprise Rd,NC,27295-7325,1980-07-11,,,,
Alex Watson,Active Client,12,Shara Sayer,EOKPOTR5BNQK,,1877.57,Single,Nationwide Mut Fire Ins Co_Copy,Commercial Auto,2019-03-10,2020-03-10,Randy Moss,Gerald Dosier & Cyril Kirby,marioph@icloud.com,,Gerald Dosier,Lexington,Commercial,(336) 764-8164,1000 Enterprise Rd,NC,27295-7325,1980-07-11,,,,
Alex Watson,Active Client,12,Mica Maly,45UF9UKK5AVW,,582,Single,Nationwide Mut Fire Ins Co,Commercial Auto,2018-03-24,2019-03-24,Reuben Stokes,Danny Willard & Grace Dennis,syrinx@yahoo.com,,Danny Willard,Advance,Commercial,(336) 765-1072,Burton Rd,NC,27006-0320,1980-07-11,,,,
Alex Watson,Active Client,12,Roy Dries,5XGL12EWA712,,689.85,Single,Nationwide Mut Fire Ins Co_Copy,Commercial Auto,2019-03-24,2020-03-24,Donnie Key,Gloria Gilliam & Iris Aguirre,mfburgo@sbcglobal.net,,Gloria Gilliam,Advance,Commercial,(336) 765-1072,Burton Rd,NC,27006-0320,1980-07-11,,,,
Alex Watson,Active Client,12,Quinton Spece,6P0YHG11ZSM8,,1903,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2019-02-13,2020-02-13,Richie Young,Lloyd Foster & Ronnie Heath,arathi@live.com,,Lloyd Foster,Winston Salem,Commercial,(336) 765-2817,3809 Forrestgate Dr Ste D,NC,27103-2982,1977-04-25,,,,
Alex Watson,Active Client,12,Lucius Mease,ANGLWIB5KPZ5,,1858,Single,Tarheel Insurance,Worker's Compensation,2019-02-05,2020-02-05,Troy Norton,Michael Nicks & Luz Dillon,warrior@msn.com,,Michael Nicks,Winston Salem,Commercial,(336) 765-8878,1551 Westbrook Plaza Dr,NC,27103-1355,1977-04-25,,,,
Alex Watson,Active Client,12,Irvin Cline,QXYQJD44ZHFS,,2929,Single,Nationwide Mut Fire Ins Co_Copy,Business Owners,2019-02-05,2020-02-05,Burton Stanley,Charles Swaim & Alex Hooper,wildixon@hotmail.com,,Charles Swaim,Winston Salem,Commercial,(336) 765-8878,1551 Westbrook Plaza Dr,NC,27103-1355,1977-04-25,,,,
Alex Watson,Active Client,12,Annalisa Rendon,X9UXUULQCO4Y,,1616,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-12-31,2019-12-31,Rick Kramer,Robert Smith & Morris Moody,osrin@optonline.net,,Robert Smith,Winston Salem,Commercial,(336) 766-0847,3732 Vest Mill Rd,NC,27103-2912,1977-04-25,,,,
Alex Watson,Active Client,12,Emmaline Ceja,QTC46RBF5DJK,,22161,Package,Nationwide Mut Fire Ins Co,Commercial Package,2018-07-20,2019-07-20,Scott Chang,Albert Butner & Dina Mccann,peterhoeg@sbcglobal.net,,Albert Butner,Clemmons,Commercial,(336) 766-4094,8380 Lismore St,NC,27012-8854,1971-04-24,,,,
Alex Watson,Active Client,12,Fransisca Mach,KWTMLQEAKMOP,,1533,Single,Nationwide Mut Fire Ins Co,Business Owners,2018-07-21,2019-07-21,Maria Patton,Zelia Pettigrew & Hoyt Brewer,munjal@mac.com,,Zelia Pettigrew,Winston-salem,Commercial,(336) 766-6486,201 Charlestowne Cir,NC,27103-5606,1971-04-24,,,,
