agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
Alex Watson,Active Client,6,Ignacio Lewellen,CKKDKK3DGNZA,,2608.16,Single,Nationwide Gen Ins Co,Personal Auto,2018-09-23,2019-03-23,Opal Orozco,Shenna Fajardo & Alonzo Newton,froodian@gmail.com,,Shenna Fajardo,Winston Salem,Commercial,2120217549,1551 Westbrook Plaza Dr Ste 20,NC,27103-1355,1989-03-02,,,,
Alex Watson,Active Client,6,Brice Delatorre,B6RZ8BO8YSS7,,397.86,Single,Nationwide Gen Ins Co,Personal Auto,2018-09-09,2019-03-09,Bobbi Moore,Karyl Gaytan & Lisa Hays,grothoff@gmail.com,,Karyl Gaytan,Asheville,Commercial,2339224255,641 Patton Ave,NC,28806-3834,1989-03-02,,,,
Alex Watson,Active Client,6,Leonardo Setser,D096IDWOU8RT,,361.88,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-03-09,2019-09-09,Lola Yu,Roma Prothro & Walter Bell,petersen@mac.com,,Roma Prothro,Asheville,Commercial,2959731458,641 Patton Ave,NC,28806-3834,1989-03-02,,,,
Alex Watson,Active Client,6,Colene Dinapoli,2OQ9XHUJRSFS,,966.72,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-11-17,2019-05-17,Jesus Chase,Chassidy Martins & Tania Cobb,dodong@yahoo.ca,,Chassidy Martins,Winston Salem,Commercial,4455335470,4623 Country Club Rd,NC,27104-3519,1980-02-12,,,,
Alex Watson,Active Client,12,Shara Sayer,ROAFR02ZCY6C,,550,Single,Nationwide Prop & Cas Ins Co,Business Owners,2018-03-15,2019-03-15,Beulah Osborne,Tandra Gunia & Luann Roberts,codex@comcast.net,,Tandra Gunia,Winston Salem,Commercial,3472202354,3951 Copperfield Ridge Ct,NC,27106-3591,1943-10-23,,,,
Alex Watson,Active Client,12,Mica Maly,NHPF9USEFR11,,500,Single,Nationwide Mut Ins Co,General Liability,2018-04-16,2019-04-16,Selma Arnold,Sueann Estell & Jordan Ritter,tezbo@live.com,,Sueann Estell,Stokesdale,Commercial,6936775874,P.O. BOX 522,NC,27357-0522,1943-10-23,,,,
Alex Watson,Active Client,12,Roy Dries,KD5RNWNTUP5O,,500,Single,Nationwide Mut Fire Ins Co,General Liability,2018-04-29,2019-04-29,Clint Garza,Delphine Beaudin & Leanne Collins,ngedmond@mac.com,,Delphine Beaudin,Lewisville,Commercial,8797792435,7945 Lasley Forest Rd,NC,27023-8244,1961-08-09,,,,
Alex Watson,Active Client,12,Quinton Spece,GDKBJ7KTNBOQ,,5572,Package,Nationwide Mut Ins Co,Commercial Package,2018-07-01,2019-07-01,Simone Sharp,Chung Deacon & Josie Petty,falcao@gmail.com,,Chung Deacon,Winston Salem,Commercial,8395452218,5723-W Country Club Rd,NC,27104-3311,1995-04-13,,,,
Alex Watson,Active Client,12,Lucius Mease,JGWPSEJ1IBP8,,1659,Package,Nationwide Mut Fire Ins Co,Commercial Package,2018-07-11,2019-07-11,Leslie Prince,Ulysses Forbush & Tory Pollard,speeves@msn.com,,Ulysses Forbush,Winston Salem,Commercial,6083268419,2605 Shiloh Church Rd,NC,27105-8726,1961-09-14,,,,
Alex Watson,Active Client,12,Irvin Cline,LKFGKKC4TNF2,,1300,Package,Nationwide Mut Ins Co,Commercial Package,2018-07-15,2019-07-15,Jaime Meadows,Kiersten Mcdill & Amado Heath,paley@hotmail.com,,Kiersten Mcdill,Winston Salem,Commercial,9744896007,P.O. BOX 25125,NC,27114-5125,1980-07-11,,,,
Alex Watson,Active Client,12,Annalisa Rendon,F9Y8F44TGVEY,,1300,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-07-15,2019-07-15,Lisa Palmer,Shanelle Scheidegger & Wm Sims,rbarreira@att.net,,Shanelle Scheidegger,Winston Salem,Commercial,3637556780,P.O. BOX 25125,NC,27114-5125,1980-07-11,,,,
Alex Watson,Active Client,12,Emmaline Ceja,N2K7NLBK9TDL,,1300,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-07-15,2019-07-15,Kent Weber,Cinthia Coppin & Hattie Kelley,choset@icloud.com,,Cinthia Coppin,Winston Salem,Commercial,9221268034,P.O. BOX 25125,NC,27114-5125,1980-07-11,,,,
Alex Watson,Active Client,12,Fransisca Mach,JCILJ3W9IH24,,1314,Single,Nationwide Mut Fire Ins Co,Business Owners,2018-09-26,2019-09-26,Kenny Raymond,Kasie Wickham & Anton Spence,quinn@outlook.com,,Kasie Wickham,King,Commercial,7233089083,P.O. BOX 1189,NC,27021-1189,1980-07-11,,,,
Alex Watson,Active Client,12,Carlos Ericsson,2V87CPTIUCLZ,,2640,Single,Nationwide Mut Ins Co,Business Owners,2018-11-01,2019-11-01,Dustin Lowe,Irena Bjelland & Lyle Holland,wiseb@yahoo.com,,Irena Bjelland,Winston Salem,Commercial,5105948709,3809 Forrestgate Dr Ste A,NC,27103-2982,1980-07-11,,,,
Alex Watson,Active Client,12,Hoyt Pressler,42P25V2P1KKK,,550,Single,Nationwide Mut Fire Ins Co_Copy,Business Owners,2018-11-25,2019-11-25,Maggie Gilbert,Meaghan Eatmon & Lewis Mason,darin@sbcglobal.net,,Meaghan Eatmon,Bermuda Run,Commercial,6422086348,100 River Hill Dr,NC,27006-9599,1980-07-11,,,,
Alex Watson,Active Client,12,Alayna Meekins,TEPEHNBS1NBH,,9013.42,Single,Nationwide Mut Fire Ins Co_Copy,Commercial Auto,2018-12-17,2019-12-17,Deann Greer,Seth Norred & Darwin Harding,library@msn.com,,Seth Norred,Winston Salem,Commercial,2424171702,3068 Old Thomasville Rd,NC,27107,1980-07-11,,,,
Alex Watson,Active Client,12,Cindi Paschall,4FRQLMHLYH80,,4490.78,Single,Nationwide Mut Fire Ins Co_Copy,Commercial Auto,2019-01-01,2020-01-01,Dirk Newton,Lakenya Stork & Rita Tran,garland@att.net,,Lakenya Stork,Winston Salem,Commercial,2277270396,2250 Trinidad Ln,NC,27106-9777,1980-07-11,,,,
Alex Watson,Active Client,12,Tennille Brinkerhoff,WD241AGZ21GV,,5092,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2019-01-06,2020-01-06,Korey Romero,Andy Whelpley & Jill Brock,ehood@sbcglobal.net,,Andy Whelpley,Winston Salem,Commercial,9911541205,1200 N Cleveland Ave,NC,27101-1613,1980-07-11,,,,
Alex Watson,Active Client,12,Crista Manuel,P5HKUJ6FVG8O,,550,Single,Nationwide Prop & Cas Ins Co_Copy,Business Owners,2019-03-15,2020-03-15,Adrian Roy,Marianela Nguyen & Deena Gill,jaxweb@att.net,,Marianela Nguyen,Winston Salem,Commercial,2101999931,3951 Copperfield Ridge Ct,NC,27106-3591,1980-07-11,,,,
Alex Watson,Active Client,12,Justine Hockenberry,0NCWVVZI5BGM,,1207,Single,Nationwide Mut Ins Co,Business Owners,2018-05-20,2019-05-20,Erwin Barker,Stanton Fortes & Gordon Price,miltchev@yahoo.com,,Stanton Fortes,Advance,Commercial,9105091763,1209 Riverbend Dr,NC,27006-8532,1980-07-11,,,,
Alex Watson,Active Client,12,Felicidad Krahn,LNEDZT7JSC6R,,1356,Single,Nationwide Mut Fire Ins Co,Business Owners,2018-06-12,2019-06-12,Delmer Byrd,Jacinto Deland & Alex Thomas,warrior@comcast.net,,Jacinto Deland,Winston Salem,Commercial,6880282402,744 Peters Creek Pkwy Uppr B,NC,27103-3874,1980-07-11,,,,
Alex Watson,Active Client,12,Anita Vanderbilt,K23IH8ZRXEH0,,614,Single,Nationwide Mut Ins Co,Business Owners,2018-09-03,2019-09-03,Kenton Curtis,Josephine Stack & Genaro Rollins,ntegrity@yahoo.com,,Josephine Stack,Winston Salem,Commercial,9369793736,848 W 5th St Ste 110,NC,27101-2506,1980-05-14,,,,
Alex Watson,Active Client,12,Zaida Densmore,K9XGPICL9FAA,,222,Single,Nationwide Ins Co Of Amer,Commercial Auto,2018-09-28,2019-09-28,Randy Moss,Bunny Beno & Armand Avila,empathy@yahoo.ca,,Bunny Beno,Pfafftown,Commercial,4186201518,5600 Kane Dr,NC,27040,1980-05-14,,,,
Alex Watson,Active Client,12,Weston Ellinger,R5QY8YLJ4VJK,,550,Single,Nationwide Mut Fire Ins Co_Copy,Business Owners,2019-01-17,2020-01-17,Reuben Stokes,Johnny Mcglade & Louise Wallace,yzheng@optonline.net,,Johnny Mcglade,Greensboro,Commercial,1995981783,301 S Greene St,NC,27401-2625,1961-09-14,,,,
Alex Watson,Active Client,12,Isabell Nourse,YFKCVXYHUBUT,,2168,Single,Nationwide Mut Fire Ins Co,Business Owners,2018-08-30,2019-08-30,Donnie Key,Armando Sale & Barbra Russell,campbell@sbcglobal.net,,Armando Sale,Clemmons,Commercial,3717600267,8415 N Nc Hwy 150,NC,27012-6843,1943-10-23,,,,
Alex Watson,Active Client,12,Karly Curran,Z1VWMJOBPNZP,,2586,Single,Nationwide Prop & Cas Ins Co_Copy,Business Owners,2018-12-29,2019-12-29,Richie Young,John Schear & Lidia Morse,dinther@gmail.com,,John Schear,Winston Salem,Commercial,8762336108,P.O. BOX 25088,NC,27114-5088,1943-10-23,,,,
Alex Watson,Active Client,12,Galina Donelan,BP5GI0GINGIW,,1431,Single,Nationwide Mut Ins Co,Business Owners,2018-06-10,2019-06-10,Troy Norton,Roland Hickey & Alice Skinner,hillct@me.com,,Roland Hickey,Winston Salem,Commercial,2138467582,1555 Hanes Mall Blvd,NC,27103-1359,1954-12-12,,,,
Alex Watson,Active Client,12,Elly Paolucci,Z8N38E4MX5Y3,,5850,Single,Nationwide Prop & Cas Ins Co_Copy,Business Owners,2019-01-13,2020-01-13,Burton Stanley,Kristyn Moynihan & Queen Bowers,bwcarty@yahoo.ca,,Kristyn Moynihan,Winston Salem,Commercial,3478112048,656 S Peace Haven Rd,NC,27103-7038,1954-12-12,,,,
Alex Watson,Active Client,12,Deandre Prude,CDIS6GASZMNH,,965,Single,Nationwide Gen Ins Co,Business Owners,2018-03-01,2019-03-01,Rick Kramer,Angelia Tober & Margo Duffy,pspoole@outlook.com,,Angelia Tober,Winston Salem,Commercial,2892112228,1053 Van Hoy Ave,NC,27104-1127,1989-05-11,,,,
Alex Watson,Active Client,12,Mercedes Borda,3S7CEC2UT9IT,,2563,Single,Nationwide Gen Ins Co,Business Owners,2018-03-06,2019-03-06,Scott Chang,Leilani Eastep & Andrea Robbins,report@yahoo.com,,Leilani Eastep,Lewisville,Commercial,4839306092,1210 Scottswood Ct,NC,27023-8669,1989-05-11,,,,
Alex Watson,Active Client,12,Matilde Ingraham,ZM8WTLIDLA8V,,1599,Single,Nationwide Gen Ins Co,Business Owners,2018-06-29,2019-06-29,Maria Patton,Tyra Lattea & Shelia Rowland,dkrishna@optonline.net,,Tyra Lattea,Wilmington,Commercial,1827633013,2101 Market St # 1,NC,28403-1129,1958-08-20,,,,
Alex Watson,Active Client,12,Marquita Muldowney,QMSCC1UTR5I2,,1524,Single,Nationwide Gen Ins Co,Business Owners,2018-06-30,2019-06-30,Loren Buckley,Jessi Evelyn & Lilian Rose,guialbu@msn.com,,Jessi Evelyn,Lexington,Commercial,2548397212,117 Terrance Drive,NC,27295,1958-08-20,,,,
Alex Watson,Active Client,12,Rosette Lucia,12Z7FKDUYXQH,,1613,Single,Nationwide Gen Ins Co,Business Owners,2018-07-06,2019-07-06,Kory Vazquez,Magdalen Egli & Bruno Black,geoffr@outlook.com,,Magdalen Egli,Wilmington,Commercial,7749095558,114 N Front St,NC,28401-3945,1986-12-28,,,,
Alex Watson,Active Client,12,Vivienne Rulison,WPTAOS6MLKJ0,,737,Single,Nationwide Gen Ins Co,Business Owners,2018-06-01,2019-06-01,Rupert Petty,Maggie Malson & Emory Smith,eidac@att.net,,Maggie Malson,Wilmington,Commercial,4398195921,104 Gordon Rd,NC,28401-8829,1986-12-28,,,,
Alex Watson,Active Client,12,Rosalee Gilford,XBDFHM8QNBDV,,737,Single,Nationwide Gen Ins Co,Business Owners,2018-06-01,2019-06-01,Darcy Brown,Rodolfo Dolph & Silvia Riley,chrwin@att.net,,Rodolfo Dolph,Wilmington,Commercial,6483901922,104 Gordon Rd,NC,28401-8829,1983-01-18,,,,
Alex Watson,Active Client,12,Alfredo Condit,FWT9S409EUMZ,,2682,Single,Nationwide Gen Ins Co_Copy,Business Owners,2018-10-23,2019-10-23,Fay Herring,Vena Rieder & Elisa Bass,shaffei@gmail.com,,Vena Rieder,Winston Salem,Commercial,5054772758,4655 Brownsboro Rd,NC,27106-3409,1983-01-18,,,,
Alex Watson,Active Client,12,Phil Chico,A11U0PHB5AJM,,607,Single,Nationwide Gen Ins Co_Copy,Business Owners,2019-01-01,2020-01-01,Kelvin Ramirez,Gladys Mcwhirter & Ada Potts,sekiya@live.com,,Gladys Mcwhirter,Winston Salem,Commercial,4935518429,1100 S Stratford Rd Ste 300c,NC,27103-3217,1983-01-18,,,,
Alex Watson,Active Client,12,Brandie Placencia,7VWMR1MA9AKX,,550,Single,Nationwide Gen Ins Co,Business Owners,2018-06-07,2019-06-07,Dwain Reid,Kory Familia & Glenn Jones,mwitte@att.net,,Kory Familia,Winston Salem,Commercial,5101068143,301 N Main St Ste 2200,NC,27101-3847,1983-01-18,,,,
Alex Watson,Active Client,12,Sol Birney,NGOO5TNHXSRN,,550,Single,Nationwide Gen Ins Co,Business Owners,2018-10-06,2019-10-06,Evan Larsen,Danae Talbert & Ronnie Davis,ntegrity@yahoo.com,,Danae Talbert,"Winston Salem,",Commercial,2914159676,5016 Pressman Dr,NC,27105-3139,1965-03-10,,,,
Alex Watson,Active Client,12,Yee Ribble,DZRH45FYEVPM,,550,Single,Nationwide Gen Ins Co_Copy,Business Owners,2018-10-06,2019-10-06,Reba Moses,Morton Headley & Lorie Sawyer,mrdvt@verizon.net,,Morton Headley,"Winston Salem,",Commercial,1391434588,5016 Pressman Dr,NC,27105-3139,1960-09-15,,,,
Alex Watson,Active Client,12,Carmella Landers,V00W6GRAMYAD,,550,Single,Nationwide Gen Ins Co_Copy,Business Owners,2018-10-06,2019-10-06,Althea Crane,Kiana Borey & Shawn Cameron,bolow@sbcglobal.net,,Kiana Borey,"Winston Salem,",Commercial,2766439021,5016 Pressman Dr,NC,27105-3139,1960-09-15,,,,
Alex Watson,Active Client,12,Jared Roan,XIP4JKQY6C15,,886,Single,Nationwide Gen Ins Co_Copy,Business Owners,2019-03-01,2020-03-01,Beau Hoffman,Ashton Beland & Judy Briggs,hllam@hotmail.com,,Ashton Beland,Winston Salem,Commercial,3593348147,1053 Van Hoy Ave,NC,27104-1127,1951-11-14,,,,
Alex Watson,Active Client,12,Victorina Ebert,QPR8ECBMS11A,,2901,Single,Nationwide Gen Ins Co_Copy,Business Owners,2019-03-06,2020-03-06,Darwin Miranda,Twanda Elamin & Jessie Finley,heckerman@yahoo.ca,,Twanda Elamin,Lewisville,Commercial,4196174654,1210 Scottswood Ct,NC,27023-8669,1959-03-16,,,,
Alex Watson,Active Client,12,Emiko Lobo,Q4AS6PV2CDW5,,2503,Single,Nationwide Gen Ins Co_Copy,Business Owners,2018-12-31,2019-12-31,Shana Glenn,Gonzalo Norred & Isreal Huerta,pierce@hotmail.com,,Gonzalo Norred,Winston Salem,Commercial,5992316661,2700 Boulder Park Ct,NC,27101-4776,1959-03-16,,,,
Alex Watson,Active Client,12,Xavier Hughes,FNCE3H4Z3B4I,,3994,Single,Nationwide Gen Ins Co_Copy,Business Owners,2018-04-27,2019-04-27,Marty Rhodes,Kellye Shurtleff & Doris Higgins,mxiao@live.com,,Kellye Shurtleff,Walnut Cove,Commercial,7456063525,632 S Main St,NC,27052-8310,1959-03-16,,,,
Alex Watson,Active Client,12,Aubrey Loder,PKFVTQVP7V04,,550,Single,Nationwide Gen Ins Co,Business Owners,2018-10-04,2019-10-04,Evelyn Cannon,Georgie Deslauriers & Garth Leon,eurohack@gmail.com,,Georgie Deslauriers,Winston Salem,Commercial,4051636084,1054 Melrose St,NC,27103-4435,1959-03-16,,,,
Alex Watson,Active Client,12,Dayle Mckeithan,92W5S92DUB1N,,550,Single,Nationwide Gen Ins Co,Business Owners,2018-10-25,2019-10-25,Sam Sims,Cedrick Owenby & Ty Larsen,quinn@icloud.com,,Cedrick Owenby,Asheville,Commercial,9038594858,33 Old Sardis Road Cir,NC,28806-9543,1958-10-18,,,,
Alex Watson,Active Client,12,Lurlene Raynes,VRAGSNAG1QE4,,2695,Single,Nationwide Prop & Cas Ins Co_Copy,Commercial Property,2018-12-17,2019-12-17,Velma Glover,Clifton Quiros & Kent Guerra,thassine@msn.com,,Clifton Quiros,Winston Salem,Commercial,2275424104,555 Knob View Dr,NC,27104-5141,1958-10-18,,,,
Alex Watson,Active Client,12,Alton Shute,GWI37AFNP20K,,10187,Single,Nationwide Prop & Cas Ins Co,Business Owners,2018-03-25,2019-03-25,Jerome Parks,Tonja Ellingwood & Oliver Church,jugalator@yahoo.ca,,Tonja Ellingwood,Cary,Commercial,8099151211,1150 Executive Cir Ste 2,NC,27511-4590,1945-10-15,,,,
Alex Watson,Active Client,12,Vasiliki Stiefel,QGNX6OZH7T29,,2281,Single,Nationwide Mut Ins Co,Business Owners,2018-06-30,2019-06-30,Geneva Banks,Dannie Ebel & Boyce Salas,warrior@live.com,,Dannie Ebel,Lexington,Commercial,4185545014,117 Terrance Drive,NC,27295,1958-06-26,,,,
Alex Watson,Active Client,12,Ignacio Lewellen,BJ4HLF0ED0PV,,12908,Single,Nationwide Prop & Cas Ins Co_Copy,Business Owners,2019-03-25,2020-03-25,Deanna Li,Kelsi Bernhardt & Julia Beltran,bolow@mac.com,,Kelsi Bernhardt,Cary,Commercial,9460653968,1150 Executive Cir Ste 2,NC,27511-4590,1958-06-26,,,,
Alex Watson,Active Client,12,Brice Delatorre,C9W4N6OHZS1U,,3024,Single,Nationwide Mut Fire Ins Co,Business Owners,2018-10-24,2019-10-24,Junior Kane,Trey Diego & Felton Chung,bowmanbs@me.com,,Trey Diego,Winston Salem,Commercial,1838206624,272 S Stratford Rd,NC,27103-1818,1958-06-26,,,,
Alex Watson,Active Client,12,Leonardo Setser,J78EFJSZYIFN,,3142,Single,Nationwide Mut Ins Co_Copy,Business Owners,2018-12-22,2019-12-22,Jerry Vega,Miki Canter & Noe Reid,harpes@msn.com,,Miki Canter,Lewisville,Commercial,5116582029,P.O. BOX 788,NC,27023-0788,1958-06-26,,,,
Alex Watson,Active Client,12,Colene Dinapoli,8TCVYNCXBN3R,,47853.85,Single,Nationwide Ins Co Of Amer,Commercial Auto,2018-04-01,2019-04-01,Tami Ellison,Freida Fujiwara & Roger Duke,pavel@gmail.com,,Freida Fujiwara,,Commercial,8782816560,,,,1968-09-24,,,,
Alex Watson,Active Client,12,Shara Sayer,QB89CGLZV8M8,,500,Package,Liberty Mut Mid Atlantic Ins Co,Commercial Package,2018-04-19,2019-04-19,Molly Eaton,Denis Dunkelberger & Jere Estes,tamas@comcast.net,,Denis Dunkelberger,,Commercial,5745852172,,,,1973-03-28,,,,
Alex Watson,Active Client,12,Mica Maly,9TTK32562JW4,,18660,Single,Tarheel Insurance,Worker's Compensation,2018-03-05,2019-03-05,Gordon Carey,Clara Trawick & Patty Adkins,russotto@me.com,,Clara Trawick,Winston Salem,Commercial,4351723778,555 Knob View Dr,NC,27104-5141,1960-09-15,,,,
Alex Watson,Active Client,12,Roy Dries,ZC5XA1VU8KK7,,779,Single,Tarheel Insurance,Worker's Compensation,2018-08-26,2019-08-26,Cliff Alvarez,Temple Sommerfield & Rafael Atkins,storerm@hotmail.com,,Temple Sommerfield,Lewisville,Commercial,5429241700,P.O. BOX 788,NC,27023-0788,1960-09-15,,,,
Alex Watson,Active Client,12,Quinton Spece,0H9ON593QJEG,,500,Single,Amtrust Group,General Liability,2018-04-29,2019-04-29,Jan Hensley,Viviana Condron & Shayne Miles,pereinar@gmail.com,,Viviana Condron,,Commercial,5340083104,,,,1959-03-16,,,,
Alex Watson,Active Client,12,Lucius Mease,BMOIXCGKLNW5,,2935,Package,Wesco Ins Co,Commercial Package,2018-11-19,2019-11-19,Cara Mccoy,Sheree Hopkin & Daryl Glover,sblack@live.com,,Sheree Hopkin,,Commercial,1868669488,,,,1959-03-16,,,,
Alex Watson,Active Client,12,Irvin Cline,8ZFDIXY2DWJN,,9994,Single,Wesco Ins Co,Worker's Compensation,2018-11-19,2019-11-19,Harley Kerr,Ayana Mcphatter & Lamar Reyes,fbriere@hotmail.com,,Ayana Mcphatter,,Commercial,6971149308,,,,1959-03-16,,,,
Alex Watson,Active Client,12,Annalisa Rendon,02EK1GMNUUJK,,856,Single,Nationwide Ins Co Of Amer,Commercial Auto,2018-09-05,2019-09-05,Todd Mckee,Magan Reta & Grace Choi,nimaclea@optonline.net,,Magan Reta,Winston Salem,Commercial,5341404912,1053 Betty Dr,NC,27107-5448,1959-03-16,,,,
Alex Watson,Active Client,12,Emmaline Ceja,UG7B4GXWZI3A,,2160,Single,Nationwide Mut Fire Ins Co,General Liability,2018-09-18,2019-09-18,Sherri Austin,Kaylee Hodapp & Steven Combs,gknauss@aol.com,,Kaylee Hodapp,Clemmons,Commercial,(336) 245-8310,6363 Cephis Dr Ste A,NC,27012-8009,1983-08-31,,,,
Alex Watson,Active Client,12,Fransisca Mach,BWHHBCWFC0GC,,1882,Package,Nationwide Mut Ins Co_Copy,Commercial Package,2018-11-02,2019-11-02,Lacy Gibson,Anita Hearne & Eli Patrick,psichel@yahoo.com,,Anita Hearne,Mocksville,Commercial,(336) 300-6872,170 Matthias Ct,NC,27028-4196,1983-08-31,,,,
Alex Watson,Active Client,12,Carlos Ericsson,9TNL4A8KPPU1,,714,Single,Nationwide Ins Co Of Amer,Commercial Auto,2018-08-31,2019-08-31,Wyatt Holland,Janina Gaona & Alta Hines,juerd@me.com,,Janina Gaona,Winston Salem,Commercial,(336) 306-5808,1222 E 14th St,NC,27105-6702,1983-08-31,,,,
Alex Watson,Active Client,12,Hoyt Pressler,H9HKO666PJD8,,1815,Single,Nationwide Gen Ins Co,Commercial Auto,2018-08-31,2019-08-31,Kris Owen,Scarlett Lobdell & Gerald Neal,firstpr@mac.com,,Scarlett Lobdell,Winston Salem,Commercial,(336) 345-4031,4289 Saddlewood Forest Dr,NC,27106-3577,1980-03-25,,,,
Alex Watson,Active Client,12,Alayna Meekins,WR1ICLMV7I5Y,,3760,Single,Nationwide Ins Co Of Amer,Commercial Auto,2018-04-18,2019-04-18,Luann Summers,Yasmin Hannon & Kitty Farmer,majordick@yahoo.com,,Yasmin Hannon,Winston Salem,Commercial,(336) 354-8569,5220 S Main St,NC,27107-7434,1980-03-25,,,,
