agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
Rita Ora,Active Client,12,Felicidad Krahn,5GBXLP0AX10C,,4963,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-08-01,2019-08-01,Loren Buckley,Imogene Gaus & Lonnie Mosley,mallanmba@att.net,Female,Imogene Gaus,Winston Salem,Personal,9922710865,1101 Castellum Sq,NC,27127-9848,1991-03-03,,,,
Rita Ora,Active Client,12,Anita Vanderbilt,NMDKZO4G73YH,,761,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-09-14,2019-09-14,Kory Vazquez,Booker Randall & Lois Wyatt,malin@live.com,Female,Booker Randall,Walkertown,Personal,9306420409,5034 Sunny Ln,NC,27051-9712,1991-03-03,,,,
Rita Ora,Active Client,12,Zaida Densmore,ARZ0D8XIJMCP,,680,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-12-19,2019-12-19,Rupert Petty,Caron Reeser & Scotty Barton,horrocks@gmail.com,Male,Caron Reeser,Winston Salem,Personal,6817653501,6140 Hollow Wood Ct,NC,27104-3315,1955-07-18,,,,
Rita Ora,Active Client,12,Weston Ellinger,53BXHLHK0MP7,,750,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-03-01,2019-03-01,Darcy Brown,Willa Kondo & Patsy Odom,portele@msn.com,Female,Willa Kondo,Winston Salem,Personal,5556857514,1815 Longview Dr,NC,27107-2307,1992-12-12,,,,
Rita Ora,Active Client,12,Isabell Nourse,SCT6P08GLKFW,,750,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-03-01,2019-03-01,Fay Herring,Vilma Hedstrom & Donte Deleon,whimsy@mac.com,Female,Vilma Hedstrom,Winston Salem,Personal,2543263211,1815 Longview Dr,NC,27107-2307,1976-10-27,,,,
Rita Ora,Active Client,12,Karly Curran,50Q6WYNT8N7G,,885,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-04-09,2019-04-09,Kelvin Ramirez,Asha Gladwin & Sheena Gordon,lahvak@mac.com,Male,Asha Gladwin,Clemmons,Personal,9296607370,5553 Moravian,NC,27012-8354,1976-10-27,,,,
Rita Ora,Active Client,12,Galina Donelan,W6VLUFUWMBVW,,885,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-04-09,2019-04-09,Dwain Reid,Sammie Um & Marla Fisher,yzheng@verizon.net,Male,Sammie Um,Clemmons,Personal,8733222842,5553 Moravian,NC,27012-8354,1987-07-04,,,,
Rita Ora,Active Client,12,Elly Paolucci,TYB7QW23HQY4,,655,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-05-12,2019-05-12,Evan Larsen,Britany Arellano & Buford Branch,marnanel@sbcglobal.net,Male,Britany Arellano,Winston Salem,Personal,8752776412,790 Polo Rd,NC,27106-4124,1961-01-04,,,,
Rita Ora,Active Client,12,Deandre Prude,2P3KJL6P0A7C,,643,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-10-25,2019-10-25,Reba Moses,Doloris Davy & Mabel Boyd,jelmer@optonline.net,Female,Doloris Davy,Winston Salem,Personal,3326484937,420 Kyle Rd,NC,27104-2837,1961-01-04,,,,
Rita Ora,Active Client,12,Mercedes Borda,PKD0UFE352R8,,759,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-09-17,2019-09-17,Althea Crane,Lavette Webb & Jody Newton,jnolan@outlook.com,Female,Lavette Webb,Winston Salem,Personal,5240695221,330 Parkwood Ave,NC,27105-3527,1971-07-31,,,,
Rita Ora,Active Client,12,Matilde Ingraham,37QNGWYAMFG0,,1412,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-09-27,2019-09-27,Beau Hoffman,Jonnie Hermann & Elvis Tucker,granboul@optonline.net,,Jonnie Hermann,Pfafftown,Personal,5857231115,P.O. BOX 455,NC,27040-0455,1971-07-31,,,,
Rita Ora,Active Client,12,Marquita Muldowney,HTQSJ5UI6Y08,,1095,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-10-04,2019-10-04,Darwin Miranda,Iva Cortez & Monica Mccall,rwelty@msn.com,Female,Iva Cortez,Pfafftown,Personal,6092947153,5878 Millstone Ln,NC,27040-9405,1982-12-17,,,,
Rita Ora,Active Client,12,Rosette Lucia,X0EM6MZG4S77,,1130,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-06-03,2019-06-03,Shana Glenn,Monet Newton & Fannie Guzman,treit@outlook.com,Female,Monet Newton,King,Personal,7259388206,140 Chestwood Dr,NC,27021-9373,1982-12-17,,,,
Rita Ora,Active Client,12,Vivienne Rulison,CU5QPQT9S6Y2,,624,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-12-18,2019-12-18,Marty Rhodes,Eulah Wiechmann & Susie Patrick,russotto@comcast.net,Male,Eulah Wiechmann,Winston Salem,Personal,4167969470,2919 Old Greensboro,NC,27101-1945,1976-08-10,,,,
Rita Ora,Active Client,12,Rosalee Gilford,QOI2XPBGI3I0,,498,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2019-02-21,2020-02-21,Evelyn Cannon,Morris Folger & Isreal Davies,chunzi@att.net,Female,Morris Folger,Winston Salem,Personal,6172047081,615 Gemini Ct,NC,27101-1943,1976-08-10,,,,
Rita Ora,Active Client,12,Alfredo Condit,Z1YMZ8HNTEEF,,498,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2019-02-21,2020-02-21,Sam Sims,Audrey Tye & Carl Gomez,mirod@aol.com,Female,Audrey Tye,Winston Salem,Personal,7535434893,615 Gemini Ct,NC,27101-1943,1972-03-27,,,,
Rita Ora,Active Client,12,Phil Chico,RXMLJWXDEGZ0,,598,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-03-25,2019-03-25,Velma Glover,Arnita Varnum & Armand Maynard,fangorn@verizon.net,Male,Arnita Varnum,Winston Salem,Personal,7201393706,3903 Wayne Ave,NC,27104-3737,1972-03-27,,,,
Rita Ora,Active Client,12,Brandie Placencia,TNFQFGKLX838,,598,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-03-25,2019-03-25,Jerome Parks,Branden Muhammad & Tyron Ho,hikoza@yahoo.com,Male,Branden Muhammad,Winston Salem,Personal,6323789723,3903 Wayne Ave,NC,27104-3737,1987-07-04,,,,
Rita Ora,Active Client,12,Sol Birney,WQCX44RT5QKE,,598,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-03-25,2019-03-25,Geneva Banks,Shon Basco & Erna Higgins,sisyphus@gmail.com,Male,Shon Basco,Winston Salem,Personal,1605377347,3903 Wayne Ave,NC,27104-3737,1963-04-07,,,,
Rita Ora,Active Client,12,Yee Ribble,1GI0VRCKPY2H,,549,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-05-27,2019-05-27,Deanna Li,Cierra Liu & Mamie Winters,stinson@gmail.com,Male,Cierra Liu,Winston Salem,Personal,5888748898,116 Avondale St,NC,27127-6066,1971-08-16,,,,
Rita Ora,Active Client,12,Carmella Landers,6DOITCOXM0T6,,374,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-09-30,2019-09-30,Junior Kane,Mechelle Rutherford & Truman Rodgers,chaikin@msn.com,Male,Mechelle Rutherford,Winston Salem,Personal,9719648319,4872 Baux Mountain,NC,27105-1907,1971-08-16,,,,
Rita Ora,Active Client,12,Jared Roan,GBQ4N3CXGKGJ,,566,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2019-02-17,2020-02-17,Jerry Vega,Hank Dahms & Marion Grant,jbailie@live.com,Male,Hank Dahms,Mount Airy,Personal,3512258743,P.O. BOX 736,NC,27030-0736,1963-04-07,,,,
Rita Ora,Active Client,12,Victorina Ebert,2ENXNOEURCXA,,830,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-04-01,2019-04-01,Tami Ellison,Eura Darwin & Ike Parks,zilla@outlook.com,Male,Eura Darwin,Winston Salem,Personal,1798734372,622 N Payne Rd,NC,27127-9177,1978-07-01,,,,
Rita Ora,Active Client,12,Emiko Lobo,2ZAM67EDD372,,830,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-04-01,2019-04-01,Molly Eaton,Peter Chadwell & Kareem Simmons,bebing@yahoo.com,Male,Peter Chadwell,Winston Salem,Personal,7000320903,622 N Payne Rd,NC,27127-9177,1977-01-01,,,,
Rita Ora,Active Client,12,Xavier Hughes,SZSFHXDSJ685,,830,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-04-01,2019-04-01,Gordon Carey,Divina Bross & Edwina Mckee,isaacson@att.net,Male,Divina Bross,Winston Salem,Personal,4605381014,622 N Payne Rd,NC,27127-9177,1966-05-24,,,,
Rita Ora,Active Client,12,Aubrey Loder,G6FXO0FTUNLT,,889,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-06-23,2019-06-23,Cliff Alvarez,Christine Emig & Jerry Weeks,cderoove@live.com,Male,Christine Emig,Winston Salem,Personal,4073828670,2824 Hermitage Dr,NC,27103-4206,1976-01-23,,,,
Rita Ora,Active Client,12,Dayle Mckeithan,SLTP38BZ5Y54,,953,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-06-12,2019-06-12,Jan Hensley,Shannon Mcelravy & Cliff George,rhavyn@att.net,Male,Shannon Mcelravy,Winston Salem,Personal,9982642278,278 Flintshire Rd,NC,27104-2704,1976-01-23,,,,
Rita Ora,Active Client,12,Lurlene Raynes,NG4V4DULM4C5,,2717,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-03-16,2019-03-16,Cara Mccoy,Daniell Fricks & Ted Bray,rupak@yahoo.ca,Male,Daniell Fricks,Clemmons,Personal,5514517222,8045 Glengarriff Rd,NC,27012-8830,1966-05-24,,,,
Rita Ora,Active Client,12,Alton Shute,V7UILJOUB97Q,,2717,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-03-16,2019-03-16,Harley Kerr,Lore Dam & Vernon Dunn,enintend@verizon.net,Male,Lore Dam,Clemmons,Personal,6088062240,8045 Glengarriff Rd,NC,27012-8830,1973-07-09,,,,
Rita Ora,Active Client,12,Vasiliki Stiefel,UEGFWE9IY7T4,,673,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-03-24,2019-03-24,Todd Mckee,Vincent Pero & Petra Leach,dhrakar@hotmail.com,Female,Vincent Pero,Winston Salem,Personal,3619208233,952 Heatherstone Dr,NC,27104-3492,1966-04-04,,,,
Rita Ora,Active Client,12,Ignacio Lewellen,50OSQ1YC69XM,,673,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-03-24,2019-03-24,Sherri Austin,Tiffany Marrin & Dora Horne,treit@optonline.net,Female,Tiffany Marrin,Winston Salem,Personal,8285242796,952 Heatherstone Dr,NC,27104-3492,1976-08-10,,,,
Rita Ora,Active Client,12,Brice Delatorre,S4N7O4FMIG1A,,413,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-05-29,2019-05-29,Lacy Gibson,Deangelo Torian & Katie Case,dialworld@me.com,Female,Deangelo Torian,Winston Salem,Personal,7305056646,605 Parkland Ct,NC,27127-7105,1976-08-10,,,,
Rita Ora,Active Client,12,Leonardo Setser,A5YQ12WI0HF4,,299,Single,Nationwide Mut Fire Ins Co,Condo,2018-09-03,2019-09-03,Wyatt Holland,Kizzie Sanor & Jude Jackson,stellaau@gmail.com,Male,Kizzie Sanor,Winston Salem,Personal,1342254475,303 Settlers Run Dr,NC,27101-5857,1965-05-01,,,,
Rita Ora,Active Client,12,Colene Dinapoli,97OTCK3NEI51,,299,Single,Nationwide Mut Fire Ins Co_Copy,Condo,2018-09-03,2019-09-03,Kris Owen,Aiko Steckel & Walter Norman,emmanuel@aol.com,Male,Aiko Steckel,Winston Salem,Personal,1899618298,303 Settlers Run Dr,NC,27101-5857,1965-05-01,,,,
Rita Ora,Active Client,12,Shara Sayer,22AV2SC35T5N,,299,Single,Nationwide Mut Fire Ins Co_Copy,Condo,2018-09-03,2019-09-03,Luann Summers,Suzann Ader & Shelby Davies,cderoove@outlook.com,Male,Suzann Ader,Winston Salem,Personal,7517972385,303 Settlers Run Dr,NC,27101-5857,1962-12-12,,,,
Rita Ora,Active Client,12,Mica Maly,DUYZYT23VMDJ,,518,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-10-15,2019-10-15,Opal Orozco,Kitty Coryell & Odis Mcguire,openldap@outlook.com,Male,Kitty Coryell,Winston Salem,Personal,7750945020,2417 Ardmore Mnr,NC,27103-4801,1974-12-05,,,,
Rita Ora,Active Client,12,Roy Dries,MBWQM93CRSDA,,632,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-10-09,2019-10-09,Bobbi Moore,Calvin Geddie & Benny Rice,thrymm@msn.com,Female,Calvin Geddie,Winston Salem,Personal,8626837887,2632 Saint Johns Pl,NC,27106-3830,1974-12-05,,,,
Rita Ora,Active Client,12,Quinton Spece,0I7BWQE4647X,,594,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-09-03,2019-09-03,Lola Yu,Armando Lajoie & Gilda York,bonmots@aol.com,Female,Armando Lajoie,Winston Salem,Personal,3285453384,541 Staffordshire Rd,NC,27104-1515,1991-03-03,,,,
Rita Ora,Active Client,12,Lucius Mease,X2K4AQITGTQV,,679,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-10-19,2019-10-19,Jesus Chase,Leann Gall & Tom Rocha,aracne@yahoo.com,Male,Leann Gall,Winston Salem,Personal,4476778751,112 Cheltenham Dr,NC,27103-6111,1991-03-03,,,,
Rita Ora,Active Client,12,Irvin Cline,TRXS2FLZ9J06,,553,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-06-04,2019-06-04,Beulah Osborne,Emil Willilams & Bob Liu,isorashi@sbcglobal.net,Male,Emil Willilams,Winston Salem,Personal,5589265576,2744 Sink St,NC,27107-4256,1964-02-18,,,,
Rita Ora,Active Client,12,Annalisa Rendon,TX8JLF4AEUAX,,588,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-03-21,2019-03-21,Selma Arnold,Bridgette Gantt & Latoya Fisher,mosses@sbcglobal.net,Male,Bridgette Gantt,Winston Salem,Personal,5529970034,503 Smithdale St,NC,27107-7656,1964-02-18,,,,
Rita Ora,Active Client,12,Emmaline Ceja,M6LBVUIIE0GE,,588,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-03-21,2019-03-21,Clint Garza,Henry Dougan & Louie Hayden,aibrahim@sbcglobal.net,Male,Henry Dougan,Winston Salem,Personal,9028536605,503 Smithdale St,NC,27107-7656,1945-05-11,,,,
Rita Ora,Active Client,12,Fransisca Mach,2X3CA0FVTU8V,,588,Single,Nationwide Mut Fire Ins Co_Copy,Homeowners,2018-03-21,2019-03-21,Simone Sharp,Daphne Jacob & Santo Cox,gemmell@sbcglobal.net,Male,Daphne Jacob,Winston Salem,Personal,6958799732,503 Smithdale St,NC,27107-7656,1955-11-07,,,,
Rita Ora,Active Client,12,Carlos Ericsson,11PJGMA11WRD,,840,Single,Nationwide Mut Fire Ins Co,Homeowners,2018-04-20,2019-04-20,Leslie Prince,Agripina Steptoe & Gena Mcclure,purvis@aol.com,Female,Agripina Steptoe,Winston Salem,Personal,7364632125,211 Cheltenham Dr,NC,27103-6112,1979-08-23,,,,
