agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
Alex Watson,Active Client,6,Dayle Mckeithan,SNXFI6H4NC5Q,,230.28,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-10-26,2019-04-26,Opal Orozco,Donald Kinney & Raymon Hale,aukjan@optonline.net,Female,Donald Kinney,Winston Salem,Personal,3578947772,2819 Inca Ln,NC,27103-5430,1984-05-19,,,,
Alex Watson,Active Client,6,Lurlene Raynes,XG3X63DD0O86,,658.69,Single,Nationwide Mut Ins Co_Copy,Personal Auto,2018-10-16,2019-04-16,Bobbi Moore,Patty Harper & Hank Turner,bwcarty@mac.com,,Patty Harper,Clemmons,Personal,5378772070,196 Pineview Dr,NC,27012-9592,1984-05-19,,,,
Alex Watson,Active Client,6,Alton Shute,D00R3IYZ50WW,,781.39,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-28,2019-05-28,Lola Yu,Lysandra Sykes & Diego Nguyen,mwilson@sbcglobal.net,Male,Lysandra Sykes,Winston Salem,Personal,2482173308,2931 New Walkertown Rd Apt B,NC,27105-4873,1973-04-09,,,,
Alex Watson,Active Client,6,Vasiliki Stiefel,5GP7FO9I8Z8K,,707.99,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-24,2019-06-24,Jesus Chase,Barbara Adams & Deann Peters,demmel@yahoo.com,Female,Barbara Adams,Winston Salem,Personal,6809800781,4671 Forest Manor Dr,NC,27103-9774,1973-04-09,,,,
Alex Watson,Active Client,6,Ignacio Lewellen,FOQ9YXI6BQGE,,780.91,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-06,2019-06-06,Beulah Osborne,Michael Hough & Theron Acosta,naoya@outlook.com,,Michael Hough,King,Personal,9508435158,110 Dewsberry Rd,NC,27021-9557,1973-04-09,,,,
Alex Watson,Active Client,6,Brice Delatorre,NK1SEBCFG6Q7,,444.77,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-01,2019-07-01,Selma Arnold,Stephen Northrup & Santo Solis,matloff@outlook.com,Female,Stephen Northrup,Winston Salem,Personal,5022728575,2345 Cherokee Ln,NC,27103-4829,1973-04-09,,,,
Alex Watson,Active Client,6,Leonardo Setser,RCN2BXEDGERB,,589.63,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-25,2019-06-25,Clint Garza,John Levenson & Beulah Chavez,hutton@mac.com,Female,John Levenson,Winston Salem,Personal,5443594345,1141 Salem Lake Rd,NC,27107-1550,1973-04-09,,,,
Alex Watson,Active Client,6,Colene Dinapoli,4UL816GXWLPC,,1523.1,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-02,2019-07-02,Simone Sharp,Jason Bee & Danial Douglas,bigmauler@sbcglobal.net,Male,Jason Bee,Clemmons,Personal,4386216468,2133 Cherrywood Dr,NC,27012-9388,1973-04-09,,,,
Alex Watson,Active Client,6,Shara Sayer,8OJOVEDWDE1R,,1552.68,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-11,2019-07-11,Leslie Prince,Thomas Norris & Jenny Gentry,jfinke@att.net,Female,Thomas Norris,Winston Salem,Personal,4549289043,4051 Winchester Rd,NC,27106-2939,1984-04-06,,,,
Alex Watson,Active Client,6,Mica Maly,O43FDBW1JVUQ,,408.9,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-10,2019-07-10,Jaime Meadows,Zachary Krizon & Kevin Gates,chrisk@outlook.com,Female,Zachary Krizon,Clemmons,Personal,6558279812,5823 Sunny Ridge Trl,NC,27012-9601,1984-04-06,,,,
Alex Watson,Active Client,6,Roy Dries,J9ZA40UOFA03,,584.48,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-15,2019-07-15,Lisa Palmer,Teresa Smith & Renato Bauer,cyrus@mac.com,Female,Teresa Smith,Kernersville,Personal,6065882634,878 Country Hill Ct,NC,27284-9507,1981-09-04,,,,
Alex Watson,Active Client,6,Quinton Spece,K5035MYUYC73,,1014.85,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-01,2019-08-01,Kent Weber,Rachel Haynes & German Gross,jbarta@yahoo.ca,Female,Rachel Haynes,Winston Salem,Personal,7839804103,199 Tilmark Dr,NC,27103-5954,1993-04-19,,,,
Alex Watson,Active Client,6,Lucius Mease,FJ3NGKNQWW4M,,977.15,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-01,2019-08-01,Kenny Raymond,Glenda Mccormick & Titus Hurley,claypool@yahoo.com,Female,Glenda Mccormick,Winston Salem,Personal,8743938083,783 Twickenham Ln,NC,27127-5991,1954-11-28,,,,
Alex Watson,Active Client,6,Irvin Cline,IUZOM88L4MRN,,424.51,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-20,2019-08-20,Dustin Lowe,Robert Sartin & Denise Gilmore,bdbrown@hotmail.com,Female,Robert Sartin,Winston Salem,Personal,3939907813,821 Campbell Glen Ln,NC,27103-5986,1954-11-28,,,,
Alex Watson,Active Client,6,Annalisa Rendon,K5UGEUJ1NXQW,,856.77,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-11,2019-08-11,Maggie Gilbert,Johnny Bost & Leta Rubio,farber@verizon.net,Male,Johnny Bost,Asheboro,Personal,7672241050,328 Worth St,NC,27203-5560,1954-11-28,,,,
Alex Watson,Active Client,6,Emmaline Ceja,M9KC1VWV8OV0,,1019.23,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-18,2019-08-18,Deann Greer,Michael Tyson & Terrie White,carreras@gmail.com,Male,Michael Tyson,Rural Hall,Personal,2540372475,803 Shellhabour Blvd,NC,27045-9792,1954-11-28,,,,
Alex Watson,Active Client,6,Fransisca Mach,MGKGZDCCTIXQ,,491.58,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-08-23,2019-02-23,Dirk Newton,Robert Baldwin & Tamera Green,scarlet@att.net,,Robert Baldwin,Winston Salem,Personal,5341864150,612 Sentry Pointe Ct,NC,27127-4994,1954-11-28,,,,
Alex Watson,Active Client,6,Carlos Ericsson,C37MRSHZEKRN,,238.86,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-08-23,2019-02-23,Korey Romero,Faye Craddock & Angie Horton,manuals@comcast.net,,Faye Craddock,Winston Salem,Personal,2415804824,612 Sentry Pointe Ct,NC,27127-4994,1954-11-28,,,,
Alex Watson,Active Client,6,Hoyt Pressler,UBMKVQLI14L1,,238.86,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-08-23,2019-02-23,Adrian Roy,James Mclain & Abby Charles,timtroyr@mac.com,,James Mclain,Winston Salem,Personal,3458831915,612 Sentry Pointe Ct,NC,27127-4994,1954-11-28,,,,
Alex Watson,Active Client,6,Alayna Meekins,AMCBAELY82GU,,463.94,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-23,2019-08-23,Erwin Barker,Barbara Cullen & Parker Mccarty,sarahs@icloud.com,,Barbara Cullen,Winston Salem,Personal,6179762420,612 Sentry Pointe Ct,NC,27127-4994,1954-11-28,,,,
Alex Watson,Active Client,6,Cindi Paschall,P7FUZ2HIWINA,,463.94,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-23,2019-08-23,Delmer Byrd,Richard Peller & Sheree Werner,dougj@live.com,,Richard Peller,Winston Salem,Personal,2112373074,612 Sentry Pointe Ct,NC,27127-4994,1954-11-28,,,,
Alex Watson,Active Client,6,Tennille Brinkerhoff,79PNYKUTDMRV,,637.39,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-27,2019-04-27,Kenton Curtis,Odell Downs & Evan Glass,marin@sbcglobal.net,Female,Odell Downs,Winston Salem,Personal,9840655051,1812 Sussex Ln,NC,27104-1126,1954-11-28,,,,
Alex Watson,Active Client,6,Crista Manuel,0E1L708OJSLG,,1120.39,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-12,2019-05-12,Randy Moss,Charles Crayton & Cora Koch,danzigism@optonline.net,Female,Charles Crayton,Walnut Cove,Personal,8946909007,1233 Martin Luther,NC,27052-7007,1954-11-28,,,,
Alex Watson,Active Client,6,Justine Hockenberry,0R171OZ2VSMG,,307.96,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-20,2019-08-20,Reuben Stokes,Bryan Poplin & Taylor Mahoney,chance@optonline.net,Female,Bryan Poplin,Winston Salem,Personal,8704087185,102 Miller Pointe Cir,NC,27106-4596,1954-11-28,,,,
Alex Watson,Active Client,6,Felicidad Krahn,IMU4H4QRG3C2,,990.33,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-08-27,2019-02-27,Donnie Key,Ernest Riley & Lucia Webb,msroth@mac.com,Male,Ernest Riley,Rural Hall,Personal,5760266985,5871 Stanleyville Dr,NC,27045-9666,1960-09-26,,,,
Alex Watson,Active Client,6,Anita Vanderbilt,3TIB09XFIR27,,1034.96,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-27,2019-08-27,Richie Young,Van Paxton & Alden Rich,bmorrow@yahoo.ca,Male,Van Paxton,Rural Hall,Personal,2772970433,5871 Stanleyville Dr,NC,27045-9666,1956-07-02,,,,
Alex Watson,Active Client,6,Zaida Densmore,WQSA1Y6HBF04,,452.99,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-08-30,2019-02-28,Troy Norton,Tom Muse & Tonya Keller,arathi@mac.com,Female,Tom Muse,Winston Salem,Personal,6383471901,2029 Elizabeth Ave,NC,27103-2603,1956-07-02,,,,
Alex Watson,Active Client,6,Weston Ellinger,QRUT12OIOEZV,,457.51,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-28,2019-08-28,Burton Stanley,Brandon Gruwell & Miles Hobbs,doche@comcast.net,Female,Brandon Gruwell,Winston Salem,Personal,1723584796,2029 Elizabeth Ave,NC,27103-2603,1967-03-02,,,,
Alex Watson,Active Client,6,Isabell Nourse,CJVAIBZJX2MZ,,507.15,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-08,2019-03-08,Rick Kramer,Kenneth Frazelle & Dwight Austin,kassiesa@optonline.net,Male,Kenneth Frazelle,Winston Salem,Personal,9741995673,5421 Williams Place Ct,NC,27106-8712,1967-03-02,,,,
Alex Watson,Active Client,6,Karly Curran,HMIM1I5JGWTL,,874.18,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-09-08,2019-03-08,Scott Chang,David Hairston & Alison Marquez,gilmoure@aol.com,Male,David Hairston,Winston Salem,Personal,4852912531,5421 Williams Place Ct,NC,27106-8712,1968-09-18,,,,
Alex Watson,Active Client,6,Galina Donelan,6G1TS3F2EA63,,417.99,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-19,2019-03-19,Maria Patton,Kathryn Benson & Mia Avery,barlow@comcast.net,Male,Kathryn Benson,Winston Salem,Personal,5524306708,4875 Century Oaks Ln,NC,27106-8720,1968-09-18,,,,
Alex Watson,Active Client,6,Elly Paolucci,S2B141WOSGHB,,438.82,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-01,2019-04-01,Loren Buckley,Adeline Talbot & Janine Hancock,adamk@outlook.com,Male,Adeline Talbot,Winston Salem,Personal,6983692746,2861 Wesleyan Ln,NC,27106-5847,1963-11-03,,,,
Alex Watson,Active Client,6,Deandre Prude,VPK5X13VQ8BI,,845.23,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-01,2019-04-01,Kory Vazquez,Ronald Giddings & Sandra Everett,roesch@verizon.net,Male,Ronald Giddings,Winston Salem,Personal,4677437934,2861 Wesleyan Ln,NC,27106-5847,1963-11-03,,,,
Alex Watson,Active Client,6,Mercedes Borda,ETKULON2Y88P,,875.5,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-08,2019-04-08,Rupert Petty,Ann Farthing & Jamal Chang,teverett@comcast.net,Male,Ann Farthing,Winston Salem,Personal,9201321557,1356 Oak Grove Rd,NC,27103-4815,1981-01-03,,,,
Alex Watson,Active Client,6,Matilde Ingraham,ZV7RW8TUC5Q3,,555.49,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-30,2019-04-30,Darcy Brown,Derek Partin & Hobert Peck,fwitness@aol.com,,Derek Partin,Winston Salem,Personal,3158626586,3790 Cheshire Place Ct,NC,27106-2255,1974-08-08,,,,
Alex Watson,Active Client,6,Marquita Muldowney,AQFLLCOSF8TB,,278.01,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-25,2019-04-25,Fay Herring,Lonnie Miller & Gene Barrera,danny@outlook.com,Male,Lonnie Miller,Winston Salem,Personal,2309070684,595 Ocala Dr,NC,27127-6703,1984-01-31,,,,
Alex Watson,Active Client,6,Rosette Lucia,LCNXCAOQATAC,,1072.36,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-05,2019-07-05,Kelvin Ramirez,Timothy Ballard & Scot Maddox,sisyphus@att.net,Male,Timothy Ballard,Snow Camp,Personal,7505589371,7235 Holman Mill Rd,NC,27349-9789,1986-06-29,,,,
Alex Watson,Active Client,6,Vivienne Rulison,N570Y24WCTIL,,573.94,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-03,2019-08-03,Dwain Reid,Marlene Hairston & Devon Becker,papathan@live.com,Male,Marlene Hairston,Winston Salem,Personal,4436579533,2617 Peachtree St,NC,27107-4249,1986-06-29,,,,
Alex Watson,Active Client,6,Rosalee Gilford,2CLBTKPDP04Y,,1532.07,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-18,2019-06-18,Evan Larsen,James Berrier & Milan Sutton,sequin@att.net,Female,James Berrier,Winston Salem,Personal,4159870171,4745 Merriweather Rd,NC,27107-6454,1986-06-29,,,,
Alex Watson,Active Client,6,Alfredo Condit,LKH8AXOQEMN5,,873.22,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-21,2019-06-21,Reba Moses,Laurie Renner & Julius Le,nasor@hotmail.com,Female,Laurie Renner,Winston Salem,Personal,1427095300,2700 Reynolda Rd Apt 910,NC,27106-3845,1986-06-29,,,,
Alex Watson,Active Client,6,Phil Chico,ZG3RP260HE04,,873.22,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-21,2019-06-21,Althea Crane,Mary Ferrell & Bianca Meyers,frode@hotmail.com,Female,Mary Ferrell,Winston Salem,Personal,1652220606,2700 Reynolda Rd Apt 910,NC,27106-3845,1974-09-25,,,,
Alex Watson,Active Client,6,Brandie Placencia,MBYQFXNI9HYW,,716.48,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-16,2019-08-16,Beau Hoffman,Robert Drake & Elena Fowler,jipsen@hotmail.com,Male,Robert Drake,Winston Salem,Personal,3150723586,3740 Crestwell Cove Ct,NC,27103-7091,1974-09-25,,,,
Alex Watson,Active Client,6,Sol Birney,Y16GQXDD2B8A,,1352.61,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-04,2019-03-04,Darwin Miranda,Kathleen Lawrence & Emma Mckay,preneel@att.net,Female,Kathleen Lawrence,Winston Salem,Personal,9772566365,125 Kings Meadow Ct,NC,27127-4969,1974-09-25,,,,
Alex Watson,Active Client,6,Yee Ribble,RLHVA1N4INHG,,1352.61,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-09-04,2019-03-04,Shana Glenn,James Truett & Josiah Barr,tezbo@mac.com,Female,James Truett,Winston Salem,Personal,9016582700,125 Kings Meadow Ct,NC,27127-4969,1974-09-25,,,,
Alex Watson,Active Client,6,Carmella Landers,QYJQ4763Q5GF,,1385.45,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-03-04,2019-09-04,Marty Rhodes,Zelma Wolfe & Cary Ayers,hikoza@optonline.net,Female,Zelma Wolfe,Winston Salem,Personal,1319586671,125 Kings Meadow Ct,NC,27127-4969,1974-09-25,,,,
Alex Watson,Active Client,6,Jared Roan,MXWIRQLEE0RA,,673.82,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-01,2019-04-01,Evelyn Cannon,Joseph Adams & Hester Sweeney,zilla@verizon.net,Male,Joseph Adams,Winston Salem,Personal,2319908157,2890 Burlwood Dr,NC,27103-6206,1974-09-25,,,,
Alex Watson,Active Client,6,Victorina Ebert,CU9X2QUJM53D,,667.88,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-15,2019-04-15,Sam Sims,Monique Jones & Warren Mata,mrdvt@aol.com,,Monique Jones,King,Personal,6492739740,1015 Vicki Ln,NC,27021-8017,1990-11-30,,,,
Alex Watson,Active Client,6,Emiko Lobo,R4TOO2HIRK4V,,938.8,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-08,2019-03-08,Velma Glover,Melissa Tierney & Hiram Aguirre,enintend@mac.com,Male,Melissa Tierney,Ararat,Personal,1988954050,567 Tom Jones Rd,NC,27007-8204,1990-11-30,,,,
Alex Watson,Active Client,6,Xavier Hughes,EI0ASOE745D0,,910.14,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-03-08,2019-09-08,Jerome Parks,Lana Schlotfeldt & Warner Gibbs,tsuruta@aol.com,Male,Lana Schlotfeldt,Ararat,Personal,7461394361,567 Tom Jones Rd,NC,27007-8204,1990-11-30,,,,
John Snow,Active Client,6,Aubrey Loder,T13AXKBD569H,,779.66,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-16,2019-03-16,Geneva Banks,Edward Markushewski & Scott Sherman,ntegrity@yahoo.ca,Male,Edward Markushewski,Winston Salem,Personal,4924659238,216 Danby Dr,NC,27103-5306,1990-11-30,,,,
John Snow,Active Client,6,Dayle Mckeithan,0TP7E4PENS49,,528.84,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-13,2019-05-13,Deanna Li,Harold Carrier & Coleen Lloyd,rattenbt@gmail.com,Male,Harold Carrier,Winston Salem,Personal,3491347699,795 E 8Th St Apt F,NC,27101-4250,1990-11-30,,,,
John Snow,Active Client,6,Lurlene Raynes,8ZOMX24FTK8O,,566.85,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-08,2019-07-08,Junior Kane,Mary Thompson & Cecil Hahn,gmcgath@aol.com,Female,Mary Thompson,Haw River,Personal,6837187676,119 S Spray St,NC,27258-9519,1990-11-30,,,,
John Snow,Active Client,6,Alton Shute,J24CV95ROG1S,,700.55,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-01,2019-04-01,Jerry Vega,Robert Doline & Hubert Blevins,mhouston@msn.com,Male,Robert Doline,Winston Salem,Personal,2181579106,4033 Max Dr,NC,27106-8711,1990-11-30,,,,
John Snow,Active Client,6,Vasiliki Stiefel,2191T9XVQE0U,,2193.16,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-28,2019-07-28,Tami Ellison,Alice Voss & Bernie Conley,nasor@optonline.net,Male,Alice Voss,Winston Salem,Personal,5466825411,1221 Reynolds Forest Dr,NC,27107-1567,1990-11-30,,,,
John Snow,Active Client,6,Ignacio Lewellen,R5T0QD9LFRRO,,633.85,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-31,2019-07-31,Molly Eaton,Ruth Brown & Marcy Howe,mahbub@msn.com,,Ruth Brown,Clemmons,Personal,5844475443,2187 Cherrywood Dr,NC,27012-9388,1990-11-30,,,,
John Snow,Active Client,6,Brice Delatorre,8U6Y8N62B3SY,,633.85,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-31,2019-07-31,Gordon Carey,Peter Cullen & Misty Owen,kannan@gmail.com,,Peter Cullen,Clemmons,Personal,8660463625,2187 Cherrywood Dr,NC,27012-9388,1990-11-30,,,,
John Snow,Active Client,6,Leonardo Setser,4JRUJI0SHBT3,,1823.5,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-15,2019-08-15,Cliff Alvarez,Cathy Rayle & Hannah Dorsey,mhoffman@comcast.net,Male,Cathy Rayle,Rural Hall,Personal,7748567647,325 College St,NC,27045-9758,1990-11-30,,,,
John Snow,Active Client,6,Colene Dinapoli,781Z6YCGH09S,,1823.5,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-15,2019-08-15,Jan Hensley,Jane White & Tyron Holden,drjlaw@msn.com,Male,Jane White,Rural Hall,Personal,6870476000,325 College St,NC,27045-9758,1990-11-30,,,,
John Snow,Active Client,6,Shara Sayer,2T759AX0L99Z,,807.14,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-19,2019-06-19,Cara Mccoy,David Weeks & Adolfo Ramirez,barnett@sbcglobal.net,Female,David Weeks,Clemmons,Personal,8203805928,6911 Mendelssohn Dr,NC,27012-9003,1983-04-11,,,,
John Snow,Active Client,6,Mica Maly,DXXJX4U0JV4W,,523.9,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-20,2019-07-20,Harley Kerr,David Caruso & Elwood Barajas,neuffer@optonline.net,Female,David Caruso,Walkertown,Personal,4633873628,4650 Boxwood Dr,NC,27051-9699,1963-11-03,,,,
John Snow,Active Client,6,Roy Dries,1ICWJ44QWOMY,,601.94,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-05,2019-06-05,Todd Mckee,Robert Landis & Louis Maxwell,sisyphus@sbcglobal.net,Female,Robert Landis,Lewisville,Personal,7258719959,357 Slater Rd,NC,27023-8711,1963-11-03,,,,
John Snow,Active Client,6,Quinton Spece,FT2JUI4P6HL5,,512.96,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-04,2019-06-04,Sherri Austin,Janet Paul Decker & Ginger Lambert,metzzo@me.com,Female,Janet Paul Decker,Tobaccoville,Personal,7998787760,P.O. BOX 102,NC,27050-0102,1991-04-24,,,,
John Snow,Active Client,6,Lucius Mease,4L2U5P6PB281,,829.6,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-10,2019-06-10,Lacy Gibson,Billy Southern & Glenna Scott,bescoto@outlook.com,Male,Billy Southern,Clemmons,Personal,8966230416,586 Sunset Rd,NC,27012-7247,1991-04-24,,,,
John Snow,Active Client,6,Irvin Cline,IET4USZNE8FJ,,536,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-13,2019-04-13,Wyatt Holland,Catherine Thompson & Harry Powers,sscorpio@verizon.net,Male,Catherine Thompson,Winston Salem,Personal,3242908416,5604 Phillips Bridge Rd,NC,27104-3321,1977-06-28,,,,
John Snow,Active Client,6,Annalisa Rendon,C80I4BZEXV2P,,816.26,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-22,2019-06-22,Kris Owen,Ched Neal & Pam Rush,danneng@aol.com,Male,Ched Neal,Lexington,Personal,3991322102,241 Cameron Ct,NC,27295-7268,1983-12-16,,,,
John Snow,Active Client,6,Emmaline Ceja,KUFLZ9A2OCKC,,1449.87,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-07,2019-07-07,Luann Summers,Tyler Burrows & Selma Wilkins,nachbaur@me.com,Male,Tyler Burrows,Winston Salem,Personal,4152642638,3705 Bradwyck Cir,NC,27104-2936,1956-07-03,,,,
John Snow,Active Client,6,Fransisca Mach,ARE0IQMEF84C,,591.34,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-27,2019-07-27,Opal Orozco,Robin Woodard & Ava Arroyo,heine@yahoo.ca,Male,Robin Woodard,Tobaccoville,Personal,7371256567,5350 Spainhour Mill,NC,27050-9736,1989-05-25,,,,
