agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
John Snow,Active Client,6,Aubrey Loder,W640QC6WOCK1,,926.55,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-07,2019-07-07,Kelvin Ramirez,Gelzer White & Jarod Whitney,kiddailey@hotmail.com,Male,Gelzer White,Clemmons,Personal,2327460146,2358 Oakton Dr,NC,27012-8676,1983-10-11,,,,
John Snow,Active Client,6,Dayle Mckeithan,ZTCM8TZQSEC0,,605.42,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-04,2019-07-04,Dwain Reid,Julie Vargas & Shelia Steele,wainwrig@optonline.net,Female,Julie Vargas,Clemmons,Personal,2844818639,2564 Knob Hill Dr,NC,27012-8920,1945-04-04,,,,
John Snow,Active Client,6,Lurlene Raynes,Y8DLG5HM3D0D,,490.82,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-20,2019-08-20,Evan Larsen,Carolyn Auman & Selma Hodge,ducasse@verizon.net,,Carolyn Auman,Walkertown,Personal,1847840816,6548 Woodmere Dr,NC,27051-9426,1945-04-04,,,,
John Snow,Active Client,6,Alton Shute,LHPW7H2BDX6R,,649.84,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-08-28,2019-02-28,Reba Moses,Sophia Scott & Emory Gould,violinhi@me.com,Female,Sophia Scott,Pfafftown,Personal,3645305430,4835 Ellen Ave,NC,27040-9734,1945-04-04,,,,
John Snow,Active Client,6,Vasiliki Stiefel,SGMHSWVICW7N,,682.7,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-28,2019-08-28,Althea Crane,Karen Mcgary & Daphne Wilkins,pappp@hotmail.com,Female,Karen Mcgary,Pfafftown,Personal,5886004436,4835 Ellen Ave,NC,27040-9734,1945-04-04,,,,
John Snow,Active Client,6,Ignacio Lewellen,CL0XJVL8FL32,,500.9,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-06,2019-07-06,Beau Hoffman,Joseph Hoover & Laura Burton,isaacson@mac.com,Male,Joseph Hoover,Pfafftown,Personal,5604430805,6053 Fairfield Oaks,NC,27040-9395,1996-10-18,,,,
John Snow,Active Client,6,Brice Delatorre,9NFLAADIWREU,,844.85,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-23,2019-07-23,Darwin Miranda,Franklin Toribio & Rita Morse,devphil@yahoo.com,Female,Franklin Toribio,Rural Hall,Personal,8941866223,850 Academy St,NC,27045-9329,1995-06-13,,,,
John Snow,Active Client,6,Leonardo Setser,596Z4LMKAV87,,1379.21,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-27,2019-07-27,Shana Glenn,Mary Fleming & Tyree Craig,draper@yahoo.ca,Male,Mary Fleming,Kernersville,Personal,2662661476,P.O. BOX 1002,NC,27285-1002,1995-06-13,,,,
John Snow,Active Client,6,Colene Dinapoli,81G75M465U4V,,348.93,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-19,2019-07-19,Marty Rhodes,Stephen Queram & Ed Tapia,whimsy@mac.com,,Stephen Queram,Winston Salem,Personal,9454341038,2363 Westfield Ave,NC,27103-3642,1995-06-13,,,,
John Snow,Active Client,6,Shara Sayer,2KIZ6MHISB8E,,348.93,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-19,2019-07-19,Evelyn Cannon,Patricia Pruitt & Harris Howard,qmacro@aol.com,,Patricia Pruitt,Winston Salem,Personal,2516101762,2363 Westfield Ave,NC,27103-3642,1995-06-13,,,,
John Snow,Active Client,6,Mica Maly,CAQBA8HS0E3C,,624.83,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-03,2019-04-03,Sam Sims,Charles Rogers & Dion Le,stakasa@yahoo.com,,Charles Rogers,Lexington,Personal,2408663323,415 Westover Dr,NC,27292-2345,1941-12-07,,,,
John Snow,Active Client,6,Roy Dries,ZK6D3CFRJ1B0,,579.23,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-17,2019-04-17,Velma Glover,Kerry Cooner & Will King,inico@hotmail.com,Male,Kerry Cooner,Winston Salem,Personal,7678562930,4940 Hunt Club Rd Apt A,NC,27104-4542,1941-12-07,,,,
John Snow,Active Client,6,Quinton Spece,4FWY48VI7WGS,,1236.93,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-19,2019-04-19,Jerome Parks,Billy Barnes & Alonzo Nelson,noticias@aol.com,,Billy Barnes,Lexington,Personal,8831229804,202 Freedom Ln,NC,27295-8040,1941-12-07,,,,
John Snow,Active Client,6,Lucius Mease,FB5SF6OM06B4,,983.58,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-30,2019-04-30,Geneva Banks,James Lewis & Seth Lam,dleconte@optonline.net,Female,James Lewis,Winston Salem,Personal,9286608505,212 Briarcreek Dr,NC,27107-9515,1941-12-07,,,,
John Snow,Active Client,6,Irvin Cline,BVB72C0MD4CY,,897.81,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-23,2019-05-23,Deanna Li,Billy Phillips & Lora Carey,novanet@msn.com,Female,Billy Phillips,Pfafftown,Personal,1704942264,5821 Meadow Ln,NC,27040-9566,1957-08-18,,,,
John Snow,Active Client,6,Annalisa Rendon,CIJZCSRMGYGU,,271.69,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-22,2019-05-22,Junior Kane,Robert Lewis & Tasha Lozano,alhajj@hotmail.com,Male,Robert Lewis,Winston Salem,Personal,9043137709,515 Lester Ln,NC,27103-1802,1957-08-18,,,,
John Snow,Active Client,6,Emmaline Ceja,CLBI9OJFSE1D,,897.23,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-16,2019-05-16,Jerry Vega,Judy Turley & Nettie Taylor,ournews@outlook.com,Male,Judy Turley,Clemmons,Personal,6363460519,6600 Village Brook Trl,NC,27012-8916,1957-08-18,,,,
John Snow,Active Client,6,Fransisca Mach,6G531CY3J1GN,,285.47,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-09,2019-07-09,Tami Ellison,Gail Burton & Nola Preston,eimear@yahoo.ca,Male,Gail Burton,Winston Salem,Personal,6062557581,1913 W Academy St,NC,27103-3778,1957-08-18,,,,
John Snow,Active Client,6,Carlos Ericsson,5R4JUZ1FPB2L,,606.33,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-13,2019-03-13,Molly Eaton,Julia Morton & Theo Combs,jbarta@icloud.com,Male,Julia Morton,Bermuda Run,Personal,4457416113,323 Riverbend Dr,NC,27006-8523,1944-03-15,,,,
John Snow,Active Client,6,Hoyt Pressler,4NEAZ0FQ3WGP,,415.96,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-16,2019-04-16,Gordon Carey,Edwin Arrowood & Sylvia Stein,kjetilk@icloud.com,Female,Edwin Arrowood,Clemmons,Personal,1605407244,464 Meadows Edge Ct,NC,27012-8985,1944-03-15,,,,
John Snow,Active Client,6,Alayna Meekins,0D5Y52EUQ3MY,,1001.23,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-26,2019-06-26,Cliff Alvarez,Michael Griffin & Sonny Dennis,teverett@me.com,Male,Michael Griffin,Winston Salem,Personal,5249303889,615 Rugby Rd,NC,27106-5747,1989-11-29,,,,
John Snow,Active Client,6,Cindi Paschall,7ZI51OQXIR2Y,,477.39,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-13,2019-07-13,Jan Hensley,Grady Fuller & Long Richard,empathy@yahoo.com,,Grady Fuller,Winston Salem,Personal,6683866515,1013 Shaker Ct,NC,27104-5201,1989-11-29,,,,
John Snow,Active Client,6,Tennille Brinkerhoff,C3N4R8FKCYA8,,641.59,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-01,2019-08-01,Cara Mccoy,Pavel Levy & Phil Wheeler,specprog@me.com,Male,Pavel Levy,Raleigh,Personal,6434014780,1200 Carlos Dr Apt 435,NC,27609-4769,1980-07-04,,,,
John Snow,Active Client,6,Crista Manuel,HZFB4ETX1NVH,,1054.43,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-03,2019-04-03,Harley Kerr,Charlotte Wells & Laurie Huerta,demmel@me.com,Male,Charlotte Wells,Rural Hall,Personal,5221178367,7349 Broad St,NC,27045-9262,1980-07-04,,,,
John Snow,Active Client,6,Justine Hockenberry,5GPSFWH0PDTC,,584.36,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-20,2019-03-20,Todd Mckee,Guelda Hall & Antony Flynn,uncled@me.com,Male,Guelda Hall,King,Personal,6963037879,108 Woodale Ct,NC,27021-9740,1980-07-04,,,,
John Snow,Active Client,6,Felicidad Krahn,JUL043B6LO8Q,,798.08,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-23,2019-03-23,Sherri Austin,Valerie Leininger & Yvette Houston,wortmanj@sbcglobal.net,Male,Valerie Leininger,Wilmington,Personal,1157941427,4409 Cohan Cir Apt 106,NC,28405-7461,1980-07-04,,,,
John Snow,Active Client,6,Anita Vanderbilt,H07MLKRK7OWD,,798.08,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-09-23,2019-03-23,Lacy Gibson,Meagan Friedrichs & Gerald Hart,flakeg@optonline.net,Male,Meagan Friedrichs,Wilmington,Personal,3564262155,632 Condo Club Dr Unit 211,NC,28412-1882,1980-07-04,,,,
John Snow,Active Client,6,Zaida Densmore,I8QF2QWBGDW0,,1003.24,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-30,2019-03-30,Wyatt Holland,Sheila Ringer & Elroy Shea,boomzilla@optonline.net,Male,Sheila Ringer,Pfafftown,Personal,6277995634,3530 Robinwest Dr,NC,27040-9208,1980-07-04,,,,
John Snow,Active Client,6,Weston Ellinger,XSWX2KMNNK4Y,,1083.19,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-07,2019-04-07,Kris Owen,Lucie Koon & Tory Barnett,violinhi@att.net,Male,Lucie Koon,Winston Salem,Personal,8026949360,1000 S Hawthorne Rd,NC,27103-4419,1980-07-04,,,,
John Snow,Active Client,6,Isabell Nourse,TOGY3OEETYJO,,753.45,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-03,2019-05-03,Luann Summers,Franchesca Burkholder & Ariel Schultz,dkasak@msn.com,Male,Franchesca Burkholder,Tobaccoville,Personal,8043195307,4505 Rolling Hill Dr,NC,27050-9677,1980-07-04,,,,
John Snow,Active Client,6,Karly Curran,TWPNI94SJPRI,,883.89,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-10,2019-05-10,Opal Orozco,Carola Running & Jeramy Cabrera,symbolic@icloud.com,Male,Carola Running,Arcadia,Personal,4565942274,P.O. BOX 396,SC,29320-0396,1987-10-09,,,,
John Snow,Active Client,6,Galina Donelan,HWLBYPTFVP84,,661.22,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-02,2019-06-02,Bobbi Moore,Jeanne Spivey & Van Sampson,rmcfarla@optonline.net,Male,Jeanne Spivey,Winston Salem,Personal,4985683792,155 Piedmont Ave,NC,27101-3607,1987-10-09,,,,
John Snow,Active Client,6,Elly Paolucci,6MOQ7YS305R3,,530.58,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-01,2019-06-01,Lola Yu,Emily Leanos & Huey Lynch,cameron@verizon.net,,Emily Leanos,Lexington,Personal,4310334784,P.O. BOX 313,NC,27293-0313,1948-07-08,,,,
John Snow,Active Client,6,Deandre Prude,QXR7DIL0Z5J8,,530.58,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-01,2019-06-01,Jesus Chase,Jannie Kubiak & Meghan Ayers,barnett@outlook.com,,Jannie Kubiak,Lexington,Personal,8508664191,P.O. BOX 313,NC,27293-0313,1941-12-07,,,,
John Snow,Active Client,6,Mercedes Borda,P5JF2ODVZHO9,,651.19,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-12-30,2019-06-30,Beulah Osborne,Pearly Neer & Len Mejia,raides@me.com,Female,Pearly Neer,Winston Salem,Personal,8160534299,4280 Wyndham Ln,NC,27107-3666,1941-12-07,,,,
John Snow,Active Client,6,Matilde Ingraham,YF3B3ZJH6691,,1654.68,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-02-04,2019-08-04,Selma Arnold,Shari Millsaps & Jay Kim,preneel@verizon.net,,Shari Millsaps,Beaufort,Personal,2842478801,913 Ann St,NC,28516-2221,1941-12-07,,,,
John Snow,Active Client,6,Marquita Muldowney,UH2WZ1NXONJ0,,1425.27,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-02-20,2019-08-20,Clint Garza,Guadalupe Kruse & Shon Park,shang@live.com,Male,Guadalupe Kruse,Clemmons,Personal,3265928433,2039 Waterford Village Dr,NC,27012-8586,1941-12-07,,,,
John Snow,Active Client,6,Rosette Lucia,SHLY73R3F53A,,1425.27,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-02-20,2019-08-20,Simone Sharp,Elenore Poissant & Antwan Flores,fukuchi@live.com,Male,Elenore Poissant,Clemmons,Personal,2525728670,2039 Waterford Village Dr,NC,27012-8586,1955-03-29,,,,
John Snow,Active Client,6,Vivienne Rulison,LNMJCHQ0RQ6Y,,754.17,Single,Nationwide Gen Ins Co,Personal Auto,2018-09-04,2019-03-04,Leslie Prince,Stacee Popejoy & Adolfo Vang,fglock@sbcglobal.net,,Stacee Popejoy,Winston Salem,Personal,4563015229,120 Vogler Dr,NC,27107-1745,1955-03-29,,,,
John Snow,Active Client,6,Rosalee Gilford,6SPC14UQ0U3N,,762.69,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-03-04,2019-09-04,Jaime Meadows,Ashleigh Sais & Dianna Cochran,gospodin@verizon.net,,Ashleigh Sais,Winston Salem,Personal,5737084236,120 Vogler Dr,NC,27107-1745,1938-07-28,,,,
John Snow,Active Client,6,Alfredo Condit,5S8VN6DQIG1Y,,564.67,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-08-28,2019-02-28,Lisa Palmer,Shanda Lorenzana & Ross Lucas,symbolic@hotmail.com,,Shanda Lorenzana,Pfafftown,Personal,8133976382,P.O. BOX 147,NC,27040-0147,1938-07-28,,,,
John Snow,Active Client,6,Phil Chico,A3QZYBHISWGM,,958.46,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-02-28,2019-08-28,Kent Weber,Penelope Beatrice & Wilber Lindsey,lushe@optonline.net,,Penelope Beatrice,Pfafftown,Personal,7726060958,P.O. BOX 147,NC,27040-0147,1938-07-28,,,,
John Snow,Active Client,6,Brandie Placencia,LHBD1J5U48KE,,136.54,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-06,2019-03-06,Kenny Raymond,Alyssa Monterrosa & Gina Brandt,rande@gmail.com,,Alyssa Monterrosa,Mocksville,Personal,9134757499,3270 Nc Highway 801 N,NC,27028-6327,1938-07-28,,,,
John Snow,Active Client,6,Sol Birney,2Q511TBUQA4T,,333.52,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-09-06,2019-03-06,Dustin Lowe,Darcy Cocke & Arline Barry,breegster@me.com,,Darcy Cocke,Mocksville,Personal,8364009650,3270 Nc Highway 801 N,NC,27028-6327,1938-07-28,,,,
John Snow,Active Client,6,Yee Ribble,IUUWIZPG6QCE,,1415.85,Single,Nationwide Gen Ins Co,Personal Auto,2018-09-23,2019-03-23,Maggie Gilbert,Shanon Bryce & Joy Coffey,nacho@yahoo.ca,Male,Shanon Bryce,Mocksville,Personal,6486190386,167 Potters Ridge Dr,NC,27028-6287,1938-07-28,,,,
John Snow,Active Client,6,Carmella Landers,A09J0I0Y13ZI,,1236.69,Single,Nationwide Gen Ins Co,Personal Auto,2018-09-17,2019-03-17,Deann Greer,Maritza Lipsey & Jed Berry,dgatwood@hotmail.com,Female,Maritza Lipsey,Winston Salem,Personal,6260273180,1315 Creekshire Way,NC,27103-3087,1938-07-28,,,,
John Snow,Active Client,6,Jared Roan,18WJXLT12U0U,,506.78,Single,Nationwide Gen Ins Co,Personal Auto,2018-10-13,2019-04-13,Dirk Newton,Karl Silveria & Judy Knight,animats@hotmail.com,Female,Karl Silveria,Winston Salem,Personal,6791370666,3435 Fraternity,NC,27127-8722,1938-07-28,,,,
John Snow,Active Client,6,Victorina Ebert,N06RT8HCJIK0,,388.19,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-10-29,2019-04-29,Korey Romero,Kimber Carlyle & Sid Mueller,aaribaud@verizon.net,Female,Kimber Carlyle,Winston Salem,Personal,7235448816,605 Croston Dr,NC,27104-1435,1938-07-28,,,,
John Snow,Active Client,6,Emiko Lobo,OM3NVKEFJOGU,,1354.61,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-10-22,2019-04-22,Adrian Roy,Danny Murga & Austin Pitts,leviathan@aol.com,Female,Danny Murga,Clemmons,Personal,8546049732,7180 Kenbridge Dr,NC,27012-9291,1938-07-28,,,,
John Snow,Active Client,6,Xavier Hughes,LKPZ8SGT12WD,,1045.96,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-11-01,2019-05-01,Erwin Barker,Elinor Ballerini & Dixie Nielsen,bockelboy@yahoo.ca,Male,Elinor Ballerini,Winston Salem,Personal,3403196169,4801 Spilsby Ln,NC,27104-1553,1938-07-28,,,,
John Snow,Active Client,6,Aubrey Loder,E633SF66KM5Y,,1840.47,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-10-29,2019-04-29,Delmer Byrd,Evalyn Brightman & Erma Meadows,webinc@optonline.net,Female,Evalyn Brightman,Clemmons,Personal,3404910878,3805 Ranchwood Dr,NC,27012-9120,1938-07-28,,,,
John Snow,Active Client,6,Dayle Mckeithan,1L5GTX96CYVH,,1234.91,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-11-09,2019-05-09,Kenton Curtis,Amina Core & Irvin Haas,mbalazin@msn.com,Male,Amina Core,Lewisville,Personal,7012189380,1265 Hauser Rd,NC,27023-8189,1969-10-30,,,,
John Snow,Active Client,6,Lurlene Raynes,W9QYXB3I77TC,,1279.51,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-11-23,2019-05-23,Randy Moss,Aleida Alsup & Ollie Hancock,dbindel@msn.com,Female,Aleida Alsup,Winston Salem,Personal,5175046719,104 N Laura Wall Blvd,NC,27101-4439,1969-10-30,,,,
John Snow,Active Client,6,Alton Shute,W8SOK8T362LW,,1279.51,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-11-23,2019-05-23,Reuben Stokes,Theron Dipietro & Brooke Tate,johndo@gmail.com,Female,Theron Dipietro,Winston Salem,Personal,4785401415,104 N Laura Wall Blvd,NC,27101-4439,1969-10-30,,,,
John Snow,Active Client,6,Vasiliki Stiefel,IUH6UR46YVNC,,489.74,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-12-15,2019-06-15,Donnie Key,Lucia Giltner & Rodney Huffman,oracle@me.com,Male,Lucia Giltner,Wallburg,Personal,7254112606,P.O. BOX 567,NC,27373-0567,1969-10-30,,,,
John Snow,Active Client,6,Ignacio Lewellen,699QZYR5ULKN,,535.7,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-11-30,2019-05-30,Richie Young,Karyl Rodenberg & Bonnie Wong,storerm@aol.com,Female,Karyl Rodenberg,Winston Salem,Personal,4815284739,440 Camden Ridge Dr Apt I,NC,27105-1761,1957-10-05,,,,
John Snow,Active Client,6,Brice Delatorre,P62Q9ZBGWQJ3,,478.26,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2018-11-30,2019-05-30,Troy Norton,Anastasia Duenas & Rene Cameron,timlinux@msn.com,Female,Anastasia Duenas,Lewisville,Personal,9034259401,5750 Shamrock Glen Ln,NC,27023-8632,1963-08-22,,,,
John Snow,Active Client,6,Leonardo Setser,8KDFOOBJIJXO,,442.49,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-01-07,2019-07-07,Burton Stanley,Ehtel Lamson & Elsie Graves,north@mac.com,,Ehtel Lamson,Clemmons,Personal,2542035824,1617 Slane Rd,NC,27012-8841,1980-05-14,,,,
John Snow,Active Client,6,Colene Dinapoli,I96MS11GRYJU,,442.49,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-01-07,2019-07-07,Rick Kramer,Lynnette Whitton & Cary Jimenez,kjohnson@me.com,,Lynnette Whitton,Clemmons,Personal,6223868744,1617 Slane Rd,NC,27012-8841,1972-11-27,,,,
John Snow,Active Client,6,Shara Sayer,MDSN15BA4C7N,,374.94,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-01-13,2019-07-13,Scott Chang,Mitzie Konieczny & Xavier Tran,ianbuck@mac.com,Male,Mitzie Konieczny,Winston Salem,Personal,6286120421,908 Bolick Ave,NC,27127-3831,1972-11-27,,,,
John Snow,Active Client,6,Mica Maly,5HBC6F0TUS2C,,392.55,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-01-07,2019-07-07,Maria Patton,Marna Morency & Lacey Casey,rafasgj@yahoo.com,Male,Marna Morency,Walkertown,Personal,2994875840,3830 Pine Hall Rd,NC,27051-9535,1972-11-27,,,,
John Snow,Active Client,6,Roy Dries,822T9JZ6R8FW,,641.8,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-01-16,2019-07-16,Loren Buckley,Viki Noon & Felipe Ford,library@optonline.net,,Viki Noon,Spartanburg,Personal,6581496763,524 Otis Blvd,SC,29302-2606,1972-11-27,,,,
John Snow,Active Client,6,Quinton Spece,B9ZTPZ670QRR,,5167.09,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-02-21,2019-08-21,Kory Vazquez,Kelvin Wessner & Eileen Terrell,cgcra@live.com,Male,Kelvin Wessner,Charlotte,Personal,2713866684,7327 Fairway Vista Dr,NC,28226-6915,1972-11-27,,,,
John Snow,Active Client,6,Lucius Mease,1D62GMIC70E1,,5167.09,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-02-21,2019-08-21,Rupert Petty,Shannan Spight & Ann Liu,johnh@mac.com,Male,Shannan Spight,Charlotte,Personal,5435077827,7327 Fairway Vista Dr,NC,28226-6915,1972-11-27,,,,
John Snow,Active Client,6,Irvin Cline,EJYD8MOB0KTX,,824.57,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-02-14,2019-08-14,Darcy Brown,Clifford Stroop & Susana Pacheco,podmaster@gmail.com,Female,Clifford Stroop,Winston Salem,Personal,7379971570,6045 Woodcove Dr,NC,27104-3346,1972-11-27,,,,
John Snow,Active Client,6,Annalisa Rendon,NEL6UE7WETFT,,654.62,Single,Nationwide Gen Ins Co,Personal Auto,2018-08-27,2019-02-27,Fay Herring,Karol Stetz & Sheri Juarez,weidai@aol.com,Female,Karol Stetz,Winston Salem,Personal,5587934739,4229 Carver School Rd,NC,27105-3005,1972-11-27,,,,
John Snow,Active Client,6,Emmaline Ceja,56TXCCIZUQJP,,667.9,Single,Nationwide Gen Ins Co_Copy,Personal Auto,2019-02-27,2019-08-27,Kelvin Ramirez,Ivonne Raya & Ursula Poole,budinger@me.com,Female,Ivonne Raya,Winston Salem,Personal,6974968228,4229 Carver School Rd,NC,27105-3005,1972-11-27,,,,
John Snow,Active Client,6,Fransisca Mach,87TIJN56KL9L,,502.87,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-09,2019-03-09,Dwain Reid,Sheryl Dugger & Steven Ibarra,phyruxus@live.com,Male,Sheryl Dugger,Winston Salem,Personal,9980452012,1013 Shaker Ct,NC,27104-5201,1972-11-27,,,,
