agent,userType,policy_mode,producer,policy_number,premium_amount_written,premium_amount,policy_type,company_name,category_name,policy_start_date,policy_end_date,csr,account_name,email,gender,firstname,city,account_type,phone,address,state,zip,dob,primary,Applicant ID,agency_id,hasActive ClientPolicy
John Snow,Active Client,6,Brice Delatorre,JQWLVKAS3TWI,,243.05,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-26,2019-05-26,Reba Moses,Joseph Gutierrez & Velma Walter,isaacson@sbcglobal.net,Female,Joseph Gutierrez,High Point,Personal,9883860814,6121 Hedgecock Cir Apt 1B,NC,27265-2639,1978-08-22,,,,
John Snow,Active Client,6,Leonardo Setser,F43S4SY9YK7F,,243.05,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-26,2019-05-26,Althea Crane,Allen Coleman & Jaime Montoya,mcast@hotmail.com,Female,Allen Coleman,High Point,Personal,9696144253,6121 Hedgecock Cir Apt 1B,NC,27265-2639,1979-07-30,,,,
John Snow,Active Client,6,Colene Dinapoli,C46N3FZW4S78,,1036.14,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-06,2019-04-06,Beau Hoffman,Martha Shouse & Stefan Graves,sfoskett@msn.com,Male,Martha Shouse,Winston Salem,Personal,4007269527,1030 Madison Ave,NC,27103-4544,1986-11-18,,,,
John Snow,Active Client,6,Shara Sayer,VZ6DZX3E1G7A,,692.43,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-13,2019-04-13,Darwin Miranda,Joe Campbell & Brian Carson,fhirsch@gmail.com,Female,Joe Campbell,Winston Salem,Personal,6697466990,4570 Oak Ridge Dr,NC,27105-3131,1986-11-18,,,,
John Snow,Active Client,6,Mica Maly,I9RNGUZP84ZJ,,769.23,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-21,2019-04-21,Shana Glenn,Betty Knight & Mavis Barrett,nacho@mac.com,Female,Betty Knight,Clemmons,Personal,6841280271,8160 Whitmore Cove Ln,NC,27012-8882,1986-11-18,,,,
John Snow,Active Client,6,Roy Dries,58RCYTHQ2I0N,,818.91,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-31,2019-04-30,Marty Rhodes,Kaycee Sink & Dario Sexton,dsowsy@gmail.com,Female,Kaycee Sink,Winston Salem,Personal,6591956619,2707 Edinburg Dr,NC,27103-5742,1986-11-18,,,,
John Snow,Active Client,6,Quinton Spece,3D105I6VFW34,,993.04,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-10,2019-04-10,Evelyn Cannon,Zenobia Coker & Marva Rivers,drewf@att.net,Male,Zenobia Coker,Winston Salem,Personal,9446498656,769 Westover Ave,NC,27104-2117,1960-12-03,,,,
John Snow,Active Client,6,Lucius Mease,A1X0YGZ6PMBJ,,656.69,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-17,2019-05-17,Sam Sims,Tara Rossato & Levi Brewer,arnold@att.net,Female,Tara Rossato,Winston Salem,Personal,2148153141,1991 W Clemmonsville,NC,27127-6607,1960-12-03,,,,
John Snow,Active Client,6,Irvin Cline,U1GAU3IV82L3,,1264.83,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-16,2019-04-16,Velma Glover,Gary Corriher & Rufus Waller,chance@optonline.net,Female,Gary Corriher,Pfafftown,Personal,2008885442,1718 Crestlawn Trl,NC,27040-9054,1993-11-15,,,,
John Snow,Active Client,6,Annalisa Rendon,JP0YAP9MK5OC,,508.75,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-10-09,2019-04-09,Jerome Parks,Brenda Rohrer & Heath Padilla,parksh@optonline.net,Male,Brenda Rohrer,Winston Salem,Personal,3430930552,843 Chester Rd,NC,27104-1707,1993-11-15,,,,
John Snow,Active Client,6,Emmaline Ceja,8H2W1QQ6U12E,,1294.23,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-24,2019-04-24,Geneva Banks,Glenn Pierce & Nelda Bond,jemarch@hotmail.com,Female,Glenn Pierce,Winston Salem,Personal,5715527109,1054 Cross Gate Rd,NC,27106-6323,1993-11-15,,,,
John Snow,Active Client,6,Fransisca Mach,3UO1UQQQXFI9,,947.86,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-03,2019-05-03,Deanna Li,Vera Mastin & Carlos Paul,evilopie@optonline.net,Female,Vera Mastin,Winston Salem,Personal,8584864926,3068 Old Thomasville Rd,NC,27107-7420,1993-11-15,,,,
John Snow,Active Client,6,Carlos Ericsson,VI62YYK23K0V,,1063.88,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-02,2019-05-02,Junior Kane,Linda Ryan & Lane Hunt,thowell@sbcglobal.net,Male,Linda Ryan,Winston Salem,Personal,3259402847,805 Woodcrest Dr,NC,27104-1425,1993-11-15,,,,
John Snow,Active Client,6,Hoyt Pressler,2P7MVDCM3QQ1,,700.08,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-24,2019-04-24,Jerry Vega,Kim Brown & Goldie Noble,eidac@comcast.net,Male,Kim Brown,Winston Salem,Personal,6177700412,7663 Friendship Ledford Rd,NC,27107-9177,1993-11-15,,,,
John Snow,Active Client,6,Alayna Meekins,9PQ3KF6KRKYZ,,1261.59,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-30,2019-04-30,Tami Ellison,Tamara Carswell & Isaiah Short,amichalo@live.com,,Tamara Carswell,Winston Salem,Personal,8952413952,2708 Peachtree St,NC,27107-4213,1971-06-19,,,,
John Snow,Active Client,6,Cindi Paschall,H6Z1WMONRALJ,,932.54,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-02,2019-05-02,Molly Eaton,Claudius Dockery & Mervin Holden,geekoid@hotmail.com,Female,Claudius Dockery,Clemmons,Personal,9943829435,4700 Cooper Rd,NC,27012-8215,1971-06-19,,,,
John Snow,Active Client,6,Tennille Brinkerhoff,2QYTNFMETG2K,,576.94,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-09,2019-05-09,Gordon Carey,Traci King & Ron Mccoy,ebassi@yahoo.com,Female,Traci King,Winston Salem,Personal,5705532539,236 Ridgeview Dr,NC,27107-9354,1971-06-19,,,,
John Snow,Active Client,6,Crista Manuel,B6KQGARONNVO,,2084.1,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-17,2019-05-17,Cliff Alvarez,Vicente Orellana & Foster Garrett,maradine@att.net,Male,Vicente Orellana,High Point,Personal,4129385617,942 Wallburg High,NC,27265-7407,1971-06-19,,,,
John Snow,Active Client,6,Justine Hockenberry,EM2FBNJK9BA2,,1082.25,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-21,2019-05-21,Jan Hensley,Monica Pouncey & Wilda Blevins,kingjoshi@me.com,Male,Monica Pouncey,Winston Salem,Personal,5032267062,110 Windsor Place Ct,NC,27106-3597,1982-01-12,,,,
John Snow,Active Client,6,Felicidad Krahn,OHIGZQ8LPG17,,1068.23,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-29,2019-07-29,Cara Mccoy,Carol Ray & Edward Duncan,eimear@att.net,Male,Carol Ray,Winston Salem,Personal,6808337565,4305 Haven Crest Rd,NC,27106-1907,1982-01-12,,,,
John Snow,Active Client,6,Anita Vanderbilt,9B8AIKJDE810,,2024.52,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-31,2019-07-31,Harley Kerr,Donna Myrick & Viola Price,uncled@att.net,Male,Donna Myrick,Rural Hall,Personal,2824826569,1330 Mizpah Church,NC,27045-9535,1983-06-16,,,,
John Snow,Active Client,6,Zaida Densmore,Q3QBWRW6R6CF,,1096.06,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-05,2019-08-05,Todd Mckee,Wanda Baity & Elva Hess,saridder@sbcglobal.net,Male,Wanda Baity,Charlotte,Personal,1604869031,419 Eli St,NC,28204-3121,1983-06-16,,,,
John Snow,Active Client,6,Weston Ellinger,VF06DJ6V8MJS,,1017.23,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-08-26,2019-02-26,Sherri Austin,Roger Handy & Billy Murillo,khris@aol.com,Male,Roger Handy,Winston Salem,Personal,7602863911,584 Widaustin Dr,NC,27127-9108,1973-02-04,,,,
John Snow,Active Client,6,Isabell Nourse,N37BWK76AZD4,,1032.96,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-26,2019-08-26,Lacy Gibson,Betty Vestal & Tobias Moses,ghost@msn.com,Male,Betty Vestal,Winston Salem,Personal,7452239373,584 Widaustin Dr,NC,27127-9108,1973-02-04,,,,
John Snow,Active Client,6,Karly Curran,I8MNIC1IREEO,,623.7,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-06,2019-03-06,Wyatt Holland,Gerlene Graham & Rupert Carroll,slanglois@att.net,Female,Gerlene Graham,Raleigh,Personal,7931730504,3702 Burwell Rollins Cir,NC,27612-5239,1973-02-04,,,,
John Snow,Active Client,6,Galina Donelan,61X6BPWVN1E6,,619.94,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-03-06,2019-09-06,Kris Owen,Jeffrey Hardiman & Grady Wu,rande@aol.com,Female,Jeffrey Hardiman,Raleigh,Personal,7045377808,3702 Burwell Rollins Cir,NC,27612-5239,1973-05-08,,,,
John Snow,Active Client,6,Elly Paolucci,O2BH2WNFATHK,,1339.14,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-13,2019-03-13,Luann Summers,Delores Strupe & Dino Hicks,jdhildeb@optonline.net,Female,Delores Strupe,Thomasville,Personal,3912234392,125 Arthur Dr,NC,27360-6216,1973-05-08,,,,
John Snow,Active Client,6,Deandre Prude,E24O3R3EPZZ2,,688.05,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-11,2019-03-11,Opal Orozco,Isaac Covington & Julia Salas,neuffer@optonline.net,Female,Isaac Covington,Winston Salem,Personal,6678994189,1244 Arbor Rd,NC,27104-1135,1962-09-10,,,,
John Snow,Active Client,6,Mercedes Borda,SK00R1SPKKCQ,,774.75,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-24,2019-04-24,Bobbi Moore,Linda Wood & Lino Murphy,arathi@optonline.net,Male,Linda Wood,Winston Salem,Personal,4135078792,1729 Swing Dr,NC,27127-7258,1962-09-10,,,,
John Snow,Active Client,6,Matilde Ingraham,HBW6JBLNCBJ9,,1779.05,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-21,2019-04-21,Lola Yu,James Kilby & Donny Berg,hamilton@verizon.net,Female,James Kilby,Walnut Cove,Personal,4741484245,7645 Salem Chapel Rd,NC,27052-9563,1962-09-10,,,,
John Snow,Active Client,6,Marquita Muldowney,T9Q9NQLWALR2,,1072.15,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-23,2019-04-23,Jesus Chase,Phyllis Bazzari & Shawn Choi,ngedmond@icloud.com,Male,Phyllis Bazzari,Winston Salem,Personal,8931945997,324 Natalie Dr,NC,27104-2448,1988-01-06,,,,
John Snow,Active Client,6,Rosette Lucia,PTMPRABHSL63,,523.27,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-21,2019-04-21,Beulah Osborne,James White & Erik Lowery,drewf@att.net,Female,James White,Durham,Personal,3821563690,222 Cedar Elm Rd,NC,27713-7263,1981-06-18,,,,
John Snow,Active Client,6,Vivienne Rulison,6XJG9XF755JV,,645.6,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-02,2019-05-02,Selma Arnold,Patricia Johnson & Andrea Robbins,druschel@verizon.net,Female,Patricia Johnson,Thomasville,Personal,9053018985,9 Wexford Cir,NC,27360-4980,1959-11-05,,,,
John Snow,Active Client,6,Rosalee Gilford,2GUEDIXM5322,,465.88,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-07,2019-05-07,Clint Garza,Louise Chapple & Lula Conway,salesgeek@att.net,Male,Louise Chapple,Winston Salem,Personal,3993654622,4550 Old Town Dr,NC,27106-2615,1959-11-05,,,,
John Snow,Active Client,6,Alfredo Condit,C78GS7G51PG5,,565.26,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-25,2019-05-25,Simone Sharp,Ella Senter & Weston Potter,iapetus@hotmail.com,,Ella Senter,Winston Salem,Personal,8774627768,4260 Brownsboro Rd Apt E49,NC,27106-6162,1988-08-08,,,,
John Snow,Active Client,6,Phil Chico,MX70K69CF5VB,,540.51,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-09,2019-06-09,Leslie Prince,Terry Waddell & Roslyn Hickman,gward@sbcglobal.net,Female,Terry Waddell,Pfafftown,Personal,3221561557,3290 High Cliffs Rd,NC,27040-9552,1988-08-08,,,,
John Snow,Active Client,6,Phil Chico,T7E5YQ6D5DDJ,,535.9,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-21,2019-06-21,Jaime Meadows,Susan Felts & Nigel Dalton,hstiles@att.net,Female,Susan Felts,Pfafftown,Personal,6746571540,4613 Pebble Lake Dr,NC,27040-9276,1961-11-19,,,,
John Snow,Active Client,6,Brandie Placencia,N91MMSHVKFFX,,669.88,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-31,2019-06-30,Lisa Palmer,Lola Black & Miquel Sloan,helger@verizon.net,Male,Lola Black,King,Personal,3716599074,2103 Robertson Ridge Rd,NC,27021-8095,1978-03-15,,,,
John Snow,Active Client,6,Sol Birney,J3TOV85M5PSR,,1182.89,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-12-30,2019-06-30,Kent Weber,Donnie Rhodes & Bernie Wilcox,goresky@aol.com,Male,Donnie Rhodes,Charlotte,Personal,1843503619,3720 Highland Castle Way,NC,28270-1283,1978-03-15,,,,
John Snow,Active Client,6,Yee Ribble,3R695BID5Y2N,,1238.71,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-05,2019-07-05,Kenny Raymond,Theodore Rice & Monroe Lutz,linuxhack@icloud.com,Male,Theodore Rice,Winston Salem,Personal,8292531658,1668 Ne 23Rd St,NC,27105-5502,1997-10-17,,,,
John Snow,Active Client,6,Carmella Landers,WGHCFJY2EDTF,,568.13,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-14,2019-08-14,Dustin Lowe,Robert Hampton & Fermin Beck,rattenbt@comcast.net,,Robert Hampton,Winston Salem,Personal,8022271524,2318 Palo Verde Dr,NC,27106-9757,1997-10-17,,,,
John Snow,Active Client,6,Jared Roan,KK224N2Z84JM,,327.45,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-01-22,2019-07-22,Maggie Gilbert,Mary Huie & Collin Rocha,lauronen@me.com,Female,Mary Huie,Winston Salem,Personal,7311914339,4836 Selwyn Dr,NC,27104-4499,1997-10-17,,,,
John Snow,Active Client,6,Victorina Ebert,0X6DM8Z1W4MW,,724.16,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-14,2019-08-14,Deann Greer,Roland Watson & Judson Warner,aracne@outlook.com,Male,Roland Watson,Efland,Personal,4979833217,4227 Fuller Rd,NC,27243-9732,1973-12-06,,,,
John Snow,Active Client,6,Emiko Lobo,799ULPB0KT3R,,541.17,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-21,2019-08-21,Dirk Newton,Teresa Coppley & Britt Woods,yruan@sbcglobal.net,Female,Teresa Coppley,Huntersville,Personal,6114239928,15412 Barnsbury Dr,NC,28078-3225,1973-12-06,,,,
John Snow,Active Client,6,Xavier Hughes,4ZW27MQTK631,,677.14,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-02-05,2019-08-05,Korey Romero,Evva Zimmerman & Lucy Fox,shrapnull@mac.com,Female,Evva Zimmerman,Winston Salem,Personal,4776905036,1616 Haversham Park,NC,27127-7296,1973-12-06,,,,
John Snow,Active Client,6,Aubrey Loder,7TWCM21CHYNN,,957.89,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-01,2019-03-01,Adrian Roy,Bryant Cook & Maggie Carney,british@yahoo.ca,Male,Bryant Cook,Winston Salem,Personal,6392188423,1010 Linger Rd,NC,27127-4954,1973-12-06,,,,
John Snow,Active Client,6,Dayle Mckeithan,6QU2ASWEHOA8,,1014.53,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-03-01,2019-09-01,Erwin Barker,Gilmer Redmond & Dalton Zamora,aardo@outlook.com,Male,Gilmer Redmond,Winston Salem,Personal,8757834404,1010 Linger Rd,NC,27127-4954,1994-11-23,,,,
John Snow,Active Client,6,Lurlene Raynes,X5LAFG4CEBJQ,,1877.62,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-01,2019-03-01,Delmer Byrd,Shirley Dodd & Dillon Sherman,timlinux@verizon.net,Male,Shirley Dodd,Winston Salem,Personal,3402436911,430 Friar Tuck Rd,NC,27104-1611,1953-11-30,,,,
John Snow,Active Client,6,Alton Shute,T0C6OYXDQF8Z,,1456.07,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-09-01,2019-03-01,Kenton Curtis,Sheila Hunter & Chas Landry,stellaau@mac.com,Male,Sheila Hunter,Winston Salem,Personal,4413259803,430 Friar Tuck Rd,NC,27104-1611,1953-11-30,,,,
John Snow,Active Client,6,Vasiliki Stiefel,OQS4YPHT0912,,1456.07,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-09-01,2019-03-01,Randy Moss,Barbara Herman & Jose Walsh,ebassi@msn.com,Male,Barbara Herman,Winston Salem,Personal,2642864094,430 Friar Tuck Rd,NC,27104-1611,1969-07-04,,,,
John Snow,Active Client,6,Ignacio Lewellen,GEHZC5PR18ZH,,1508.56,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-03-01,2019-09-01,Reuben Stokes,William Charles & Luisa Santana,horrocks@optonline.net,Male,William Charles,Winston Salem,Personal,5460346664,430 Friar Tuck Rd,NC,27104-1611,1969-07-04,,,,
John Snow,Active Client,6,Brice Delatorre,0K6J0IO9IIAG,,1508.56,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-03-01,2019-09-01,Donnie Key,Benjamin Flynt & Lina Foster,johnh@verizon.net,Male,Benjamin Flynt,Winston Salem,Personal,5540558036,430 Friar Tuck Rd,NC,27104-1611,1969-07-04,,,,
John Snow,Active Client,6,Leonardo Setser,ZKNISW4A4OU3,,613.93,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-03,2019-03-03,Richie Young,David Willard & Dianne Newman,chaki@hotmail.com,Male,David Willard,Winston Salem,Personal,4322817511,955 E 2Nd St Apt C,NC,27101-4455,1978-09-18,,,,
John Snow,Active Client,6,Colene Dinapoli,ICP8NNLO7SJH,,651.23,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-03-03,2019-09-03,Troy Norton,Patricia Lazenby & Nell Hester,penna@me.com,Male,Patricia Lazenby,Winston Salem,Personal,5866834713,955 E 2Nd St Apt C,NC,27101-4455,1977-08-13,,,,
John Snow,Active Client,6,Shara Sayer,26IQGWQ8C28A,,539.62,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-12,2019-03-12,Burton Stanley,Robert Crouse & Lilia Gilbert,dbanarse@mac.com,Female,Robert Crouse,Winston Salem,Personal,1818839276,4976 Chrisfield Ln,NC,27104-4468,1977-08-13,,,,
John Snow,Active Client,6,Mica Maly,J16V4V0SDGN4,,410.28,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-16,2019-03-16,Rick Kramer,Billy Sheets & Andrew Osborn,koudas@live.com,Male,Billy Sheets,Clemmons,Personal,5924069355,8598 Styers Ferry Rd,NC,27012-8078,1997-12-27,,,,
John Snow,Active Client,6,Roy Dries,1BOGHHYRZ6X5,,1203.76,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-15,2019-04-15,Scott Chang,Tyson Sholar & Leroy Barnes,leocharre@mac.com,,Tyson Sholar,Lexington,Personal,9565003831,185 Arnold Farms Ln,NC,27295-8903,1997-12-27,,,,
John Snow,Active Client,6,Quinton Spece,GXZ3DDJG6U0N,,334.07,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-24,2019-04-24,Maria Patton,Gary Tash & Morgan Ball,themer@optonline.net,Male,Gary Tash,Winston Salem,Personal,4182099853,1609 Ralee Dr,NC,27127-7519,1965-01-14,,,,
John Snow,Active Client,6,Lucius Mease,KA82G2UQKSGT,,3001.11,Single,Nationwide Prop & Cas Ins Co,Personal Auto,2018-09-02,2019-03-02,Loren Buckley,Kevin Jefferson & Lavern Pugh,kewley@icloud.com,Male,Kevin Jefferson,Harrisburg,Personal,6318383594,2266 Jon Chris Dr,NC,28075-9633,1965-01-14,,,,
John Snow,Active Client,6,Irvin Cline,ZAI8VPI97PY9,,2969.55,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2019-03-02,2019-09-02,Kory Vazquez,Sible Lawson & Jamel Reid,adillon@hotmail.com,Male,Sible Lawson,Harrisburg,Personal,4265730406,2266 Jon Chris Dr,NC,28075-9633,1965-01-14,,,,
John Snow,Active Client,6,Annalisa Rendon,AWKHHNXYNH2Z,,592.82,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-11-04,2019-05-04,Rupert Petty,Frances Shelton & Rob Benton,barnett@hotmail.com,Male,Frances Shelton,Winston Salem,Personal,4728504947,851 W 11Th St,NC,27105-6527,1965-01-14,,,,
John Snow,Active Client,6,Emmaline Ceja,1E0OW991C97P,,414.08,Single,Nationwide Prop & Cas Ins Co_Copy,Personal Auto,2018-10-19,2019-04-19,Darcy Brown,David Geiger & Rocky Kidd,phish@sbcglobal.net,Male,David Geiger,Winston Salem,Personal,7212592077,4731 Chippendale Way,NC,27103-5201,1965-01-14,,,,
